"source","target","id","developer_comments"
"text#c87260d1365aac4d5bac7d96604e0871","疑似犯人的人物被逮捕后，我再次造访了照相馆。","text#c87260d1365aac4d5bac7d96604e0871","机翻辅助：

疑似犯人的人物被逮捕后，我再次造访了照相馆。

疑似犯人的人被逮捕后，我再次来到照相馆。

认为是犯人的人被拘留后，我又去了照相馆。"
"text#1d4ac03cfb4ac4db3fccf27a905ce4c9","为了测试能不能用照片回到未来。","text#1d4ac03cfb4ac4db3fccf27a905ce4c9","机翻辅助：

为了测试能不能用照片回到未来。

这是为了利用照片看看能不能回到未来。

这是为了试试看能不能用照片回到未来。"
"text#79c70336a2aebfcafd1df49ac15dd784","“岛民的照片”被放在[item_fadein storage=""../bgimage/ev03a.png"" position=""center"" left=""456"" top=""60"" width=""1008"" height=""756""]那里，和白天显影的照片放在一起。","text#79c70336a2aebfcafd1df49ac15dd784","机翻辅助：

“岛民的照片”被放在[item_fadein storage=""../bgimage/ev03a.png"" position=""center"" left=""456"" top=""60"" width=""1008"" height=""756""]那里，和白天显影的照片放在一起。

“岛民的照片”在白天冲洗着，放在那里。[item_fadein storage=""../bgimage/ev03a.png"" position=""center"" left=""456"" top=""60"" width=""1008"" height=""756""]

“岛民的照片”在白天冲洗后就放在那里。[item_fadein storage=""../bgimage/ev03a.png"" position=""center"" left=""456"" top=""60"" width=""1008"" height=""756""]"
"text#7a6354195c43c053b86fb3a67d07db1e","我立刻看了看照片。","text#7a6354195c43c053b86fb3a67d07db1e","机翻辅助：

我立刻看了看照片。

马上看看照片。

我立刻盯着照片看。"
"text#13901db083bdedba5900a2d12e20211e","……然而，我没能回到原来的时代。","text#13901db083bdedba5900a2d12e20211e","机翻辅助：

……然而，我没能回到原来的时代。

……但是，无法回到元朝。

……但是，没能回到原来的时代。"
"text#7ff4ba0d73f64a6c06289beccb91129b","难道那个人不是犯人吗……？","text#7ff4ba0d73f64a6c06289beccb91129b","机翻辅助：

难道那个人不是犯人吗……？

难道，那个人不是凶手吗……？"
"text#d1168ad5151f173e58bfe79624f02961","要确认这个答案，只有一个方法。","text#d1168ad5151f173e58bfe79624f02961","机翻辅助：

要确认这个答案，只有一个方法。

确认答案的方法只有一个。"
"text#4a31222e2f8506b57a090aba34f13eab","深夜，我在小阳家附近的树荫下，窥探着周围的情况。","text#4a31222e2f8506b57a090aba34f13eab","机翻辅助：

深夜，我在小阳家附近的树荫下，窥探着周围的情况。

深夜，我从小阳家附近的树荫下窥视着周围的情况。

深夜，我在小阳家附近的树荫下观察周围的情况。"
"text#b82f103901749f33afafada7e230386a","因为如果还有其他真凶，今晚可能会发生火灾。","text#b82f103901749f33afafada7e230386a","机翻辅助：

因为如果还有其他真凶，今晚可能会发生火灾。

因为如果还有其他真凶的话，今晚可能会发生火灾。

如果真有真凶，今晚的火灾可能就会发生。"
"text#80d1a4fa8afa0800b597d2e83ef2f9d6","这时，某个人物出现了。","text#80d1a4fa8afa0800b597d2e83ef2f9d6","机翻辅助：

这时，某个人物出现了。

这时，一个人物出现了。

这时，出现了一个人。"
"text#05f99f4cca41edb6cf3c020d3f79ec56","他绕到小阳家的后方，从怀中取出[PLAY_SE storage=""advSE/se_adv76.mp3""]打火机。","text#05f99f4cca41edb6cf3c020d3f79ec56","机翻辅助：

他绕到小阳家的后方，从怀中取出[PLAY_SE storage=""advSE/se_adv76.mp3""]打火机。

然后绕到小阳家的后面，把打火机从怀里拿了出来。[PLAY_SE storage=""advSE/se_adv76.mp3""]

然后绕到小阳家的后面，从怀里取出了打火机。[PLAY_SE storage=""advSE/se_adv76.mp3""]"
"text#c670147cf4e82e466e49089672694b26","没想到犯人竟然是这个人……！","text#c670147cf4e82e466e49089672694b26","机翻辅助：

没想到犯人竟然是这个人……！

没想到，这个人就是凶手……！

没想到这个人竟然是犯人……！"
"text#d6457487913df11d70d7045f999d7fe0","我一边对自己的选择感到后悔，一边扑过去制伏犯人。","text#d6457487913df11d70d7045f999d7fe0","机翻辅助：

我一边对自己的选择感到后悔，一边扑过去制伏犯人。

我一边后悔自己的选择，一边为了抓住犯人而扑了上去。

我为自己的选择感到悔恨，但还是扑了过去，想要抓住凶手。"
"text#de7630768e52ef68bab21bdf814b30d0","然而，身体还没长大的我被犯人压倒在地[l]
头部还被殴打……","text#de7630768e52ef68bab21bdf814b30d0","机翻辅助：

然而，身体还没长大的我被犯人压倒在地[l]
头部还被殴打……

但是身体还不大的我，被犯人制服了。[l]
然后头部被殴打……

但身材还不够高大的我，被凶手按倒在地。然后头部被殴打……[l]"
"text#6695954d1497f78e02187b61ec56b9e3","[PLAY_MOVIE_BACKGROUND_SE id=""ef031.mp4"" fit=1 fot=1][l]然后失去了意识。","text#6695954d1497f78e02187b61ec56b9e3","机翻辅助：

[PLAY_MOVIE_BACKGROUND_SE id=""ef031.mp4"" fit=1 fot=1][l]然后失去了意识。

[PLAY_MOVIE_BACKGROUND_SE id=""ef031.mp4"" fit=1 fot=1][l]我在那里晕倒了。

[PLAY_MOVIE_BACKGROUND_SE id=""ef031.mp4"" fit=1 fot=1][l]在那里失去了知觉。"
"text#4999c9ede88165c0e4e513df8055b476","第二天，占据报纸整版的，是关于式音岛发生的纵火事件的报道。","text#4999c9ede88165c0e4e513df8055b476","机翻辅助：

第二天，占据报纸整版的，是关于式音岛发生的纵火事件的报道。

第二天，装饰报纸一面的是关于式音岛发生的纵火事件的报道。

第二天，报纸的头版是关于式音岛纵火案的报道。"
"text#ce10e6662adaafaf85de1bce7878233f","在这起事件中被烧死的，是住在式音岛的男性和身份不明的少年两人。","text#ce10e6662adaafaf85de1bce7878233f","机翻辅助：

在这起事件中被烧死的，是住在式音岛的男性和身份不明的少年两人。

在事件中被烧死的是住在式音岛的男性和身份不明的少年两人。

在事件中烧死的是住在式音岛的男性和身份不明的少年2人。"
"text#1d6cc23f9e78f812144dbbb99f1c6765","少年自称树，但岛上没有人知道他的身份。","text#1d6cc23f9e78f812144dbbb99f1c6765","机翻辅助：

少年自称树，但岛上没有人知道他的身份。

据说少年自称是树，但是岛民没有知道他的身份的人。

少年自称姓树，但岛上没有人知道他的身份。"
"text#0afb73f0d18441748e43dd711a830acf","警察虽然广泛地寻求了关于少年的情报，但直到最后都没有查明他的身份。","text#0afb73f0d18441748e43dd711a830acf","机翻辅助：

警察虽然广泛地寻求了关于少年的情报，但直到最后都没有查明他的身份。

警方广泛征求少年的情报，但直到最后都没有查明他的身份。

警察广泛地寻求少年的信息，但直到最后也没能查明他的身份。"
