"source","target","id","developer_comments"
"[0]/title","前往照相馆的神代","[0]/title","机翻辅助：

前往照相馆的神代"
"[0]/desc","树目击了<font color='@1'>[@sl_c]前往照相馆的神代[/@sl_c]</font>。自己亲眼看到的情报是正确的。","[0]/desc","机翻辅助：

树目击了<font color='@1'>[@sl_c]前往照相馆的神代[/@sl_c]</font>。自己亲眼看到的情报是正确的。

树看到了前往照相馆的神代。我自己看到的这个信息是确实的。<font color='@1'>[@sl_c][/@sl_c]</font>

树目击了前往照相馆的神代。自己看到的这个信息是可靠的。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[1]/title","来自照相馆的真岛","[1]/title","机翻辅助：

来自照相馆的真岛

从照相馆来的真岛"
"[1]/desc","树目击了<font color='@1'>[@sl_c]来自照相馆的真岛[/@sl_c]</font>。自己亲眼看到的情报是正确的。","[1]/desc","机翻辅助：

树目击了<font color='@1'>[@sl_c]来自照相馆的真岛[/@sl_c]</font>。自己亲眼看到的情报是正确的。

树目击了从照相馆来的真岛。自己看到的这个信息是可靠的。<font color='@1'>[@sl_c][/@sl_c]</font>

树看到了从照相馆来的真岛。我自己看到的这个信息是确实的。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[2]/title","各自的不在场证明","[2]/title","机翻辅助：

各自的不在场证明"
"[2]/desc","树和阳平、神代和千世、久美子和真岛分别在一起。<font color='@1'>[@sl_a]各自的不在场证明是正确的[/@sl_a]</font>。","[2]/desc","机翻辅助：

树和阳平、神代和千世、久美子和真岛分别在一起。<font color='@1'>[@sl_a]各自的不在场证明是正确的[/@sl_a]</font>。

树和阳平，神代和千世，久美子和真岛分别在一起。<font color='@1'>[@sl_a]各自的不在场证明确实存在。[/@sl_a]</font>

树和阳平，神代和千世，久美子和真岛在一起。<font color='@1'>[@sl_a]每个人的不在场证明都是确凿无疑的。[/@sl_a]</font>"
"[3]/title","和阳平在一起的树","[3]/title","机翻辅助：

和阳平在一起的树

阳平和板树

阳平树"
"[3]/desc","<font color='@1'>[@sl_a]阳平和树[/@sl_a]</font>在一起。阳平的证词正确，不在场证明是正确的。","[3]/desc","机翻辅助：

<font color='@1'>[@sl_a]阳平和树[/@sl_a]</font>在一起。阳平的证词正确，不在场证明是正确的。

<font color='@1'>[@sl_a]阳平和树在一起。阳平的证词是正确的，这个不在场证明是确凿无疑的。[/@sl_a]</font>

<font color='@1'>[@sl_a]阳平和树在一起。[/@sl_a]</font>"
"[4]/title","不在商店的海老原","[4]/title","机翻辅助：

不在商店的海老原"
"[4]/desc","久美子的证词是<font color='@1'>[@sl_c]海老原不在商店[/@sl_c]</font>。","[4]/desc","机翻辅助：

久美子的证词是<font color='@1'>[@sl_c]海老原不在商店[/@sl_c]</font>。

久美子在去商店时作证说，海老原不在。<font color='@1'>[@sl_c][/@sl_c]</font>

久美子说，她去商店时发现海老原不在。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[5]/title","没有去照相馆的神代","[5]/title","机翻辅助：

没有去照相馆的神代

神代没有去照相馆"
"[5]/desc","神代的证词是<font color='@1'>[@sl_c]没有去照相馆[/@sl_c]</font>。","[5]/desc","机翻辅助：

神代的证词是<font color='@1'>[@sl_c]没有去照相馆[/@sl_c]</font>。

神代作证说：<font color='@1'>[@sl_c]没有去照相馆。[/@sl_c]</font>。

神代作证说没有去照相馆。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[6]/title","来自照相馆的神代","[6]/title","机翻辅助：

来自照相馆的神代

从照相馆来的神代"
"[6]/desc","真岛的证词是<font color='@1'>[@sl_c]在派出所目击了来自照相馆的神代[/@sl_c]</font>。","[6]/desc","机翻辅助：

真岛的证词是<font color='@1'>[@sl_c]在派出所目击了来自照相馆的神代[/@sl_c]</font>。

真岛作证说，在派出所看到了从照相馆来的神代。<font color='@1'>[@sl_c][/@sl_c]</font>

真岛作证说，从驻地看到了从照相馆来的神代。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[7]/title","和真岛在一起的久美子","[7]/title","机翻辅助：

和真岛在一起的久美子

真岛和久美子"
"[7]/desc","<font color='@1'>[@sl_a]真岛和久美子[/@sl_a]</font>在一起。久美子也做出相同的证词，所以这个不在场证明是确实的。","[7]/desc","机翻辅助：

<font color='@1'>[@sl_a]真岛和久美子[/@sl_a]</font>在一起。久美子也做出相同的证词，所以这个不在场证明是确实的。

<font color='@1'>[@sl_a]真岛作证说他和久美子在一起。久美子也提供了同样的证词，所以这个不在场证明是确凿无疑的。[/@sl_a]</font>

<font color='@1'>[@sl_a]真岛作证说，他和久美子在一起。久美子也做了同样的证词，所以这个不在场证明是确实的。[/@sl_a]</font>"
"[8]/title","被踩熄的火柴","[8]/title","机翻辅助：

被踩熄的火柴

踩灭的火柴

被踩灭的火柴"
"[8]/desc","神代在照相馆前发现了<font color='@1'>[@sl_b]最近被踩熄的火柴[/@sl_b]</font>。","[8]/desc","机翻辅助：

神代在照相馆前发现了<font color='@1'>[@sl_b]最近被踩熄的火柴[/@sl_b]</font>。

神代在照相馆前发现了一根最近好像被踩灭了的火柴。<font color='@1'>[@sl_b][/@sl_b]</font>

神代在照相馆前发现了最近被踩灭的火柴。<font color='@1'>[@sl_b][/@sl_b]</font>"
"[9]/title","阳平和海老原在一起","[9]/title","机翻辅助：

阳平和海老原在一起

阳平与海老原

阳平的海老原"
"[9]/desc","<font color='@1'>[@sl_a]阳平和海老原[/@sl_a]</font>在一起。阳平的证词正确，所以这个不在场证明是确实的。","[9]/desc","机翻辅助：

<font color='@1'>[@sl_a]阳平和海老原[/@sl_a]</font>在一起。阳平的证词正确，所以这个不在场证明是确实的。

<font color='@1'>[@sl_a]阳平和海老原在一起。阳平的证词是正确的，这个不在场证明是确凿无疑的。[/@sl_a]</font>

<font color='@1'>[@sl_a]阳平和海老原在一起。[/@sl_a]</font>"
"[10]/title","海老原去送货","[10]/title","机翻辅助：

海老原去送货

前来投递的海老原

前来送货的海老原"
"[10]/desc","海老原说她<font color='@1'>[@sl_c]去照相馆送货[/@sl_c]</font>。","[10]/desc","机翻辅助：

海老原说她<font color='@1'>[@sl_c]去照相馆送货[/@sl_c]</font>。

海老原作证说：<font color='@1'>[@sl_c]为了送行李，来到了照相馆。[/@sl_c]</font>。

海老原作证说，为了送东西，他去了照相馆。<font color='@1'>[@sl_c][/@sl_c]</font>"
