"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。","balloon#583f7be9a9169decbdeb5973474da03f","机翻辅助：

我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。

传达了对[emb exp='f.npc_sysname']的疑问“[emb exp='f.doubt.title']”的回答的推理。"
"balloon#7c8331b049c8ce69474d47ed47861287","………………","balloon#7c8331b049c8ce69474d47ed47861287",""
"balloon#c0629178c3eebd834d58ab183610d95c","…………","balloon#c0629178c3eebd834d58ab183610d95c",""
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#015a85f12d5d65a193fd42bb61b702aa","原来如此，这个推理的话[font color=@3]可以接受[resetfont]哟！","balloon#015a85f12d5d65a193fd42bb61b702aa","机翻辅助：

原来如此，这个推理的话[font color=@3]可以接受[resetfont]哟！

原来如此，这个推理[font color=@3]我[resetfont]可以接受！

原来如此，这个推理是可以理解的！[font color=@3][resetfont]"
"balloon#1e7e5a2544e14818712c1c3196d1acd4","好，[emb exp='tf.names.itsuki.me']推理时选择的[font color=@3]线索[resetfont]，
似乎[font color=@3]有十足的说服力[resetfont]！","balloon#1e7e5a2544e14818712c1c3196d1acd4","机翻辅助：

好，[emb exp='tf.names.itsuki.me']推理时选择的[font color=@3]线索[resetfont]，
[font color=@3]似乎有十足的说服力[resetfont]！

好，[emb exp='tf.names.itsuki.me']选择推理的[font color=@3]线索[resetfont]，好像有充分的说服力
[font color=@3]！[resetfont]

好吧，[emb exp='tf.names.itsuki.me']选择推理的[font color=@3]线索[resetfont]
[font color=@3][resetfont]似乎有足够的说服力！"
"balloon#f73c875e9bf0e5c3c02db52dc742c29d","在脸颊沾到西瓜子的时候，我就觉得奇怪了……","balloon#f73c875e9bf0e5c3c02db52dc742c29d","机翻辅助：

在脸颊沾到西瓜子的时候，我就觉得奇怪了……

在脸上点种子的时候，我就觉得很可疑了……

在脸颊上戴着种子的时候，我觉得很奇怪……"
"balloon#538ac6803d0f2a383c07ac2b8aedf517","既然连被咬过的西瓜都出现了，[font color=@3]犯人就是[emb exp='tf.names.NPC.utaha'][resetfont]应该错不了！","balloon#538ac6803d0f2a383c07ac2b8aedf517","机翻辅助：

既然连被咬过的西瓜都出现了，[font color=@3]犯人就是[emb exp='tf.names.NPC.utaha'][resetfont]应该错不了！

如果连被咬过的西瓜都出来了，那么犯人就是[emb exp='tf.names.NPC.utaha']了！[font color=@3][resetfont]

如果连被咬过的西瓜都出现了，那么凶手应该是[emb exp='tf.names.NPC.utaha'][font color=@3]没错吧！[resetfont]"
"balloon#782f6eb403e7dee63429b3953119bc8e","我觉得[emb exp='tf.names.itsuki.utaha']和西瓜绝对脱不了关系。","balloon#782f6eb403e7dee63429b3953119bc8e","机翻辅助：

我觉得[emb exp='tf.names.itsuki.utaha']和西瓜绝对脱不了关系。

我认为[emb exp='tf.names.itsuki.utaha']和西瓜有关，这是没错的。

[emb exp='tf.names.itsuki.utaha']肯定和西瓜有关。"
"balloon#763164e92c041bdf3a005feb7a4d364c","谢谢你帮忙，[emb exp='tf.names.NPC.itsuki']！","balloon#763164e92c041bdf3a005feb7a4d364c","机翻辅助：

谢谢你帮忙，[emb exp='tf.names.NPC.itsuki']！

谢谢你的帮助，[emb exp='tf.names.NPC.itsuki']！

谢谢你的协助，[emb exp='tf.names.NPC.itsuki']！"
