"source","target","id","developer_comments"
"balloon#836ce528d29aec662697a9b01c1e29f5","糟糕，这样下去就救不了[emb exp='tf.names.itsuki_p.tetsuo']了！","balloon#836ce528d29aec662697a9b01c1e29f5","机翻辅助：

糟糕，这样下去就救不了[emb exp='tf.names.itsuki_p.tetsuo']了！

糟糕，再这样下去就救不了[emb exp='tf.names.itsuki_p.tetsuo']了！"
"balloon#67299b787a50910a515a4070f49288e7","无论如何都要阻止犯人！","balloon#67299b787a50910a515a4070f49288e7","机翻辅助：

无论如何都要阻止犯人！

犯人，无论如何也要阻止！

无论如何也要阻止凶手！"
"balloon#e225433f8c98520e12b43af92333f3d2","说到[emb exp='tf.names.itsuki_p.me']能做的事……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]就只有那个了。","balloon#e225433f8c98520e12b43af92333f3d2","机翻辅助：

说到[emb exp='tf.names.itsuki_p.me']能做的事……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]就只有那个了。

要说[emb exp='tf.names.itsuki_p.me']能做的只有那个。[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]

[emb exp='tf.names.itsuki_p.me']能做的就是……只有那个了。[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]"
"balloon#f6fca4fff580b07c2050f667fd1f495b","各位，请等一下！","balloon#f6fca4fff580b07c2050f667fd1f495b","机翻辅助：

各位，请等一下！

大家，请等一下！"
"balloon#142f3861545882e79a94f1a71a34db39","我有事想拜托你！","balloon#142f3861545882e79a94f1a71a34db39","机翻辅助：

我有事想拜托你！

有个请求！

有件事想拜托你！"
"balloon#64cb24fe6792909a2d5f652c18c960e9","要不要由我们亲手揪出疑似犯人的人物呢？","balloon#64cb24fe6792909a2d5f652c18c960e9","机翻辅助：

要不要由我们亲手揪出疑似犯人的人物呢？

用我们的手，不查出认为是犯人的人物吗？

要不要用我们的手找出疑似凶手的人？"
"balloon#fc118f39524cfa92aa4aa4d2a0ca4ad4","投票啊，挺有趣的嘛！","balloon#fc118f39524cfa92aa4aa4d2a0ca4ad4","机翻辅助：

投票啊，挺有趣的嘛！

投票啊，不是很有趣吗！

投票啊，很有意思嘛！"
"balloon#60a6865d0ffc7e90e73e88b0c69dcf09","而且[emb exp='tf.names.ebihara_3.me']正好也……","balloon#60a6865d0ffc7e90e73e88b0c69dcf09","机翻辅助：

而且[emb exp='tf.names.ebihara_3.me']正好也……

而且，[emb exp='tf.names.ebihara_3.me']也正好……

而且正好，[emb exp='tf.names.ebihara_3.me']也是……"
"balloon#df5fb990fa1b6e77130b884bd345da88","[font color=@3]可以确定那家伙就是犯人[resetfont]了！","balloon#df5fb990fa1b6e77130b884bd345da88","机翻辅助：

[font color=@3]可以确定那家伙就是犯人[resetfont]了！

[font color=@3]那家伙是犯人[resetfont]可是，这可是明摆着的地方啊！

[font color=@3]那家伙就是凶手，已经很清楚了！[resetfont]"
"balloon#edc4cc3be7840ce0033077dc6bcd72c5","[emb exp='tf.names.yuuki_3.me']也不想让事情在暧昧不明的情况下结束。","balloon#edc4cc3be7840ce0033077dc6bcd72c5","机翻辅助：

[emb exp='tf.names.yuuki_3.me']也不想让事情在暧昧不明的情况下结束。

[emb exp='tf.names.yuuki_3.me']也不想模棱两可地结束。

[emb exp='tf.names.yuuki_3.me']也不想暧昧地结束。"
"balloon#bcc63e851ead9af393a816199ed95daa","而且……","balloon#bcc63e851ead9af393a816199ed95daa","机翻辅助：

而且……"
"balloon#2a4fb389bfdc3111dfd27cde7a329f55","[font color=@3]犯人就是那个人[resetfont]我早就发现了。","balloon#2a4fb389bfdc3111dfd27cde7a329f55","机翻辅助：

[font color=@3]犯人就是那个人[resetfont]我早就发现了。

[font color=@3]犯人是那个人[resetfont]，我已经注意到了。

[font color=@3]凶手是那个人，我已经注意到了。[resetfont]"
"balloon#eb25aa0dca27839eb657e48ff35d6ccc","嗯，就奉陪到最后吧。","balloon#eb25aa0dca27839eb657e48ff35d6ccc","机翻辅助：

嗯，就奉陪到最后吧。

嗯，我们交往到底吧。

嗯，我们交往到最后吧。"
"balloon#dffb8f8da3f6981412a7ac444f8c3f3a","其实[emb exp='tf.names.mashima_3.me']也……","balloon#dffb8f8da3f6981412a7ac444f8c3f3a","机翻辅助：

其实[emb exp='tf.names.mashima_3.me']也……

[emb exp='tf.names.mashima_3.me']也这么说……

这样说的[emb exp='tf.names.mashima_3.me']也……"
"balloon#2aac28a9501ff9cfcaa8d2f876397800","[font color=@3]我确信那个人就是犯人[resetfont]。","balloon#2aac28a9501ff9cfcaa8d2f876397800","机翻辅助：

[font color=@3]我确信那个人就是犯人[resetfont]。

[font color=@3]我确信是那个人作案的。[resetfont]

[font color=@3]我确信是那个人的罪行。[resetfont]"
"balloon#192ff8c90a334b15293f50615f157cf3","真是个有趣的把戏呢。","balloon#192ff8c90a334b15293f50615f157cf3","机翻辅助：

真是个有趣的把戏呢。

看起来很有趣的游戏呢。

看起来很有趣的游戏。"
"balloon#f0ec70fdb55d77cae1cb7a4f48ea81a2","好吧……","balloon#f0ec70fdb55d77cae1cb7a4f48ea81a2","机翻辅助：

好吧……"
"balloon#b8a4ede651d5a38d2d78e8ea18d12c6c","[font color=@3]因为那个人[resetfont]就是犯人没错。","balloon#b8a4ede651d5a38d2d78e8ea18d12c6c","机翻辅助：

[font color=@3]因为那个人[resetfont]就是犯人没错。

[font color=@3]那个人一定就是犯人。[resetfont]

[font color=@3]那个人一定是犯人。[resetfont]"
"balloon#6b203e81948a73a8011eaa003448fe9a","大家似乎都各自有了定论。","balloon#6b203e81948a73a8011eaa003448fe9a","机翻辅助：

大家似乎都各自有了定论。

每个人的意见都是固定的。

各有各的意见。"
"balloon#905bc2efdda4afce2300e80df32784c6","好……！","balloon#905bc2efdda4afce2300e80df32784c6","机翻辅助：

好……！

好啊……！"
"message10#8fab6a4a28879bc2f7a2995e0e17686a","树他们决定[font color=@1]通过匿名投票，来申报各自认为的[resetfont]【两起事件的犯人】。
","message10#8fab6a4a28879bc2f7a2995e0e17686a","机翻辅助：

树他们决定[font color=@1]通过匿名投票，来申报各自认为的[resetfont]【两起事件的犯人】。


树他们决定通过匿名投票来申报各自认为的[font color=@1]【两起案件的犯人】[resetfont]。


树他们决定通过匿名投票申报两起案件的犯人。[font color=@1][resetfont]"
"balloon#ae279d519c60dc9d717d282b06a8b8b8","那么，立刻开始吧。","balloon#ae279d519c60dc9d717d282b06a8b8b8","机翻辅助：

那么，立刻开始吧。

那么，我们马上开始吧。"
"balloon#4415eb15f64d02bcd13f6953a3fb0eb3","一开始当然是从[emb exp='tf.names.kamishiro_3.itsuki']开始的吧？","balloon#4415eb15f64d02bcd13f6953a3fb0eb3","机翻辅助：

一开始当然是从[emb exp='tf.names.kamishiro_3.itsuki']开始的吧？

最初当然是从[emb exp='tf.names.kamishiro_3.itsuki']开始的吧？

最开始当然是[emb exp='tf.names.kamishiro_3.itsuki']吧？"
"balloon#0f2b885c7277125126a61497b62d8898","好，从[emb exp='tf.names.itsuki.me']开始吧。","balloon#0f2b885c7277125126a61497b62d8898","机翻辅助：

好，从[emb exp='tf.names.itsuki.me']开始吧。

好，[emb exp='tf.names.itsuki.me']来吧。"
"balloon#efaca4daaa6b7d31b3aa90ed256a37ff","[font color=@3]投票只有一次机会[resetfont]。","balloon#efaca4daaa6b7d31b3aa90ed256a37ff","机翻辅助：

[font color=@3]投票只有一次机会[resetfont]。

[font color=@3]投票只有一次。[resetfont]"
"balloon#9ab546ccbe98bed65621536bce8b1ee6","两起事件……袭击[emb exp='tf.names.itsuki_p.tetsuo']和[emb exp='tf.names.itsuki_p.yuuki']的犯人就是这个人！","balloon#9ab546ccbe98bed65621536bce8b1ee6","机翻辅助：

两起事件……袭击[emb exp='tf.names.itsuki_p.tetsuo']和[emb exp='tf.names.itsuki_p.yuuki']的犯人就是这个人！

两起事件……袭击[emb exp='tf.names.itsuki_p.tetsuo']和[emb exp='tf.names.itsuki_p.yuuki']的凶手，就是这个人！

袭击[emb exp='tf.names.itsuki_p.tetsuo']和[emb exp='tf.names.itsuki_p.yuuki']的犯人就是这个人！"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_海老原","海老原","speaker_海老原",""
"speaker_結城","结城","speaker_結城","机翻辅助：

结城"
"speaker_真島","真岛","speaker_真島","机翻辅助：

真岛"
"speaker_神代","神代","speaker_神代","机翻辅助：

神代

杉田智"
