"source","target","id","developer_comments"
"balloon#64862bff49f47b3f6db1ce24c6e3bf52","理应收拾好的菜刀和砧板被使用，的确很奇怪。","balloon#64862bff49f47b3f6db1ce24c6e3bf52","机翻辅助：

理应收拾好的菜刀和砧板被使用，的确很奇怪。

本应该收拾好的菜刀和砧板被使用了，确实很奇怪。

应该已经收拾好的菜刀和砧板还在使用，确实很奇怪。"
"balloon#03f002ec3787d15333fe1793a859498b","啊……[l]说不定和那件事有关！","balloon#03f002ec3787d15333fe1793a859498b","机翻辅助：

啊……[l]说不定和那件事有关！

啊……[l]说不定，和那个有关！

啊……[l]说不定和那个有关！"
"balloon#a9a8e5d0158ccaa4b893d6ea09fbe6e0","咦，你知道什么吗……？","balloon#a9a8e5d0158ccaa4b893d6ea09fbe6e0","机翻辅助：

咦，你知道什么吗……？

啊，你知道什么吗……？"
"balloon#59d8512a1d93203c3c267fa1c57cfae9","刚才啊，我调查厨房时发现了哦。","balloon#59d8512a1d93203c3c267fa1c57cfae9","机翻辅助：

刚才啊，我调查厨房时发现了哦。

刚才啊，我在厨房查了一下就找到了。

刚才我在厨房里发现的。"
"balloon#098cca51f7c4e1b2af041a3e9a44174c","跟我来一下！","balloon#098cca51f7c4e1b2af041a3e9a44174c","机翻辅助：

跟我来一下！

跟我来！"
"balloon#d3cfd2bf33dbcc8e05250c7187e628aa","有了，就是这个。","balloon#d3cfd2bf33dbcc8e05250c7187e628aa","机翻辅助：

有了，就是这个。"
"balloon#0c2fef649c19f6f326574799360c645b","这个……","balloon#0c2fef649c19f6f326574799360c645b","机翻辅助：

这个……

这是……"
"balloon#4647588584626ad729de05441cbff4cb","垃圾桶里[font color=@3]有西瓜皮[resetfont]！","balloon#4647588584626ad729de05441cbff4cb","机翻辅助：

垃圾桶里[font color=@3]有西瓜皮[resetfont]！

垃圾桶里有这样的西瓜皮！[font color=@3][resetfont]

垃圾桶里有西瓜皮！[font color=@3][resetfont]"
"balloon#33e780d92cafafd075c12521596f4c3b","贴在皮上的[font color=@3]撕成一半的贴纸[resetfont]在发光，所以才引起我的注意。","balloon#33e780d92cafafd075c12521596f4c3b","机翻辅助：

贴在皮上的[font color=@3]撕成一半的贴纸[resetfont]在发光，所以才引起我的注意。

皮上的[font color=@3]切成两半的贴纸[resetfont]因为发光而映入眼帘。

皮上那张被切成两半的贴纸，闪闪发光，我就注意到了。[font color=@3][resetfont]"
"balloon#ef5cd2d7169497eac13658548337f444","“好吃”是什么意思？我猜。","balloon#ef5cd2d7169497eac13658548337f444","机翻辅助：

“好吃”是什么意思？我猜。

“马斯”是什么？

“好吃”是什么？"
"balloon#c72cff22b8a091786109be5003fb04eb","贴纸撕破了，看不出来呢。","balloon#c72cff22b8a091786109be5003fb04eb","机翻辅助：

贴纸撕破了，看不出来呢。

贴纸断了看不懂啊。

贴纸用完了没法看。"
"balloon#ca308b8355d73eaacc512fb686f48e99","[font color=@3]垃圾桶里的西瓜[resetfont]、[font color=@3]被切成两半的贴纸[resetfont]……[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]可能和菜刀和砧板有关！","balloon#ca308b8355d73eaacc512fb686f48e99","机翻辅助：

[font color=@3]垃圾桶里的西瓜[resetfont]、[font color=@3]被切成两半的贴纸[resetfont]……[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]可能和菜刀和砧板有关！

[font color=@3]垃圾桶里的西瓜[resetfont]，被切成一半的贴纸[font color=@3]……[resetfont]可能和菜刀与砧板有关！[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]

[font color=@3]垃圾桶里的西瓜[resetfont][font color=@3][resetfont]切成两半的贴纸[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]……可能与菜刀和砧板有关！"
"speaker_主人公","主人公","speaker_主人公",""
