"source","target","id","developer_comments"
"balloon#720fda54ab21745ce2a18940be4729a6","嗯，我偷吃之后没把西瓜子吐掉，自己也没注意到。","balloon#720fda54ab21745ce2a18940be4729a6","机翻辅助：

嗯，我偷吃之后没把西瓜子吐掉，自己也没注意到。

嗯，我没注意到吃了之后一直带着种子。

嗯，我没注意到，吃完饭就沾上了种子。"
"balloon#b97b540ed2850e07582d2d62f021b09d","我请[emb exp='tf.names.NPC.iroha']帮我捡回来。","balloon#b97b540ed2850e07582d2d62f021b09d","机翻辅助：

我请[emb exp='tf.names.NPC.iroha']帮我捡回来。

那是[emb exp='tf.names.NPC.iroha']给我的。"
"balloon#e3778200143153b3a43cd8fc437aeb63","好丢脸哦……","balloon#e3778200143153b3a43cd8fc437aeb63","机翻辅助：

好丢脸哦……

真不好意思啊……"
"balloon#abde886148f694ddf3276c2495d7ea03","看来[emb exp='tf.names.itsuki.iroha']的证词是真的。","balloon#abde886148f694ddf3276c2495d7ea03","机翻辅助：

看来[emb exp='tf.names.itsuki.iroha']的证词是真的。

[emb exp='tf.names.itsuki.iroha']的证词好像是真的。"
"balloon#818650ef22b7210782bec88b022a443b","他问这个，是在怀疑[emb exp='tf.names.NPC.me']吗……？","balloon#818650ef22b7210782bec88b022a443b","机翻辅助：

他问这个，是在怀疑[emb exp='tf.names.NPC.me']吗……？

你问这个，说明你在怀疑[emb exp='tf.names.NPC.me']……？

听到这句话，你是在怀疑[emb exp='tf.names.NPC.me']吗……？"
"balloon#eb2a14629af65873b9042945ace606f3","有点伤心耶，[emb exp='tf.names.NPC.itsuki']。","balloon#eb2a14629af65873b9042945ace606f3","机翻辅助：

有点伤心耶，[emb exp='tf.names.NPC.itsuki']。

有点悲伤啊，[emb exp='tf.names.NPC.itsuki']。"
"balloon#b169e88885097a7a90f9b8f09db7cc19","啊，不是，呃……","balloon#b169e88885097a7a90f9b8f09db7cc19","机翻辅助：

啊，不是，呃……

啊，不，那个……"
"balloon#b26d4ffdfcf82971236abedbcbd00fc8","西瓜的确是我请[emb exp='tf.names.NPC.iroha']捡回来的……","balloon#b26d4ffdfcf82971236abedbcbd00fc8","机翻辅助：

西瓜的确是我请[emb exp='tf.names.NPC.iroha']捡回来的……

的确是让[emb exp='tf.names.NPC.iroha']拿走了……

确实是[emb exp='tf.names.NPC.iroha']给我的……"
"balloon#ff61f25192409bfad1698aed3f61e48a","可是那只是普通的垃圾啦！","balloon#ff61f25192409bfad1698aed3f61e48a","机翻辅助：

可是那只是普通的垃圾啦！

那个，只是垃圾什么的！

那只是垃圾什么的！"
"balloon#17abac6fc5ce8f33d080ed1a5877697c","我根本没把西瓜子吞下去！","balloon#17abac6fc5ce8f33d080ed1a5877697c","机翻辅助：

我根本没把西瓜子吞下去！

因为没有种什么种子！

因为没有种！"
"balloon#7193a051f27075e47600eb7e0362dd61","可是嘴角沾着西瓜籽还到处走，根本就是[emb exp='tf.names.NPC.me']干的嘛！","balloon#7193a051f27075e47600eb7e0362dd61","机翻辅助：

可是嘴角沾着西瓜籽还到处走，根本就是[emb exp='tf.names.NPC.me']干的嘛！

嘴巴上沾着西瓜籽走路，[emb exp='tf.names.NPC.me']不就是凶手吗！

嘴上沾着西瓜种子走路的话，[emb exp='tf.names.NPC.me']已经是犯人了！"
"balloon#12831f4f6cab8585e1edd0b00877d4ec","虽然我请她帮我吐掉什么东西，但那并不是西瓜子，我就是这个意思……","balloon#12831f4f6cab8585e1edd0b00877d4ec","机翻辅助：

虽然我请她帮我吐掉什么东西，但那并不是西瓜子，我就是这个意思……

你的意思是说，你拿了什么东西，却否定那是西瓜籽……

虽然得到了什么，但是否定了那是西瓜的种子吗……"
"speaker_主人公","主人公","speaker_主人公",""
