"source","target","id","developer_comments"
"balloon#f37c3ea7601e06ebbaba330348c157c9","[emb exp='tf.names.NPC.me']は、どうしても話したいことがあるの。","balloon#f37c3ea7601e06ebbaba330348c157c9","NPC"
"balloon#a915301ef941be3d50a4450d3ae76848","……[emb exp='tf.names.NPC.me']は、[emb exp='tf.names.NPC.chiyo']とも[emb exp='tf.names.NPC.iroha']とも親しかったんです。","balloon#a915301ef941be3d50a4450d3ae76848","NPC"
"balloon#41cfe9835d83f09a2e7ad0be8994c9ca","だから犯人のことを、絶対に許せない。","balloon#41cfe9835d83f09a2e7ad0be8994c9ca","NPC"
"balloon#7714aacfd186cac73a1af4ed883a758e","[emb exp='tf.names.NPC.me']が気になっているのは、[emb exp='tf.names.NPC.iroha']が発見された場所です。","balloon#7714aacfd186cac73a1af4ed883a758e","NPC"
"balloon#a0be08b7ff93aea1a67d3962799ef93a","普通に考えたら、あんな場所に置かれたら遺体は発見されなかったはずです。","balloon#a0be08b7ff93aea1a67d3962799ef93a","NPC"
"balloon#ff4035774b96917f8b5a220cb04cb0fd","どうして[emb exp='tf.names.NPC.iroha']の遺体は[font color=@3]山小屋[resetfont]に放置されたんでしょう？","balloon#ff4035774b96917f8b5a220cb04cb0fd","NPC"
"TALK_WINDOW_SELECT_CHOICES/talk_window_text#d17f7d0c0596979c7823a5c0add30322","${itsuki.iroha}が<font color='@3'>山小屋で発見された</font>のは……","TALK_WINDOW_SELECT_CHOICES/talk_window_text#d17f7d0c0596979c7823a5c0add30322",""
"TALK_WINDOW_SELECT_CHOICES/talk_window_choice1_text#a0bf6728b1729397d14af103cf8886ca","新たな“神隠し”に見立てるためだ！","TALK_WINDOW_SELECT_CHOICES/talk_window_choice1_text#a0bf6728b1729397d14af103cf8886ca",""
"TALK_WINDOW_SELECT_CHOICES/talk_window_choice2_text#9c4801280c692960abe1c2b40bd2e786","${itsuki.iroha}が元々山小屋にいたからだ！","TALK_WINDOW_SELECT_CHOICES/talk_window_choice2_text#9c4801280c692960abe1c2b40bd2e786",""
"TALK_WINDOW_SELECT_CHOICES/talk_window_choice3_text#218a4cf48ab2d78d031dfef002e309a7","たしかな理由まではわかってない……","TALK_WINDOW_SELECT_CHOICES/talk_window_choice3_text#218a4cf48ab2d78d031dfef002e309a7",""
