"source","target","id","developer_comments"
"balloon#afe11a7d0caeb3c641f7c93d3e2d2b67","唔～[l][chara_mod time=""@f1"" name=""NPC"" face=""normal""]我现在对[emb exp='tf.names.NPC.mashima']没有特别在意的事情呢。","balloon#afe11a7d0caeb3c641f7c93d3e2d2b67","机翻辅助：

唔～[l][chara_mod time=""@f1"" name=""NPC"" face=""normal""]我现在对[emb exp='tf.names.NPC.mashima']没有特别在意的事情呢。

嗯。[l][chara_mod time=""@f1"" name=""NPC"" face=""normal""]关于[emb exp='tf.names.NPC.mashima']，现在没有什么特别在意的。

嗯。关于[emb exp='tf.names.NPC.mashima']，现在没有特别在意的事了。[l][chara_mod time=""@f1"" name=""NPC"" face=""normal""]"
"balloon#a727f73f127195be0ce2e06c8285ccb4","看来我已经解决了[emb exp='tf.names.itsuki.NPC']在意的[emb exp='tf.names.itsuki.mashima']的事情。","balloon#a727f73f127195be0ce2e06c8285ccb4","机翻辅助：

看来我已经解决了[emb exp='tf.names.itsuki.NPC']在意的[emb exp='tf.names.itsuki.mashima']的事情。

[emb exp='tf.names.itsuki.NPC']对[emb exp='tf.names.itsuki.mashima']在意的事情，好像已经解决了。

[emb exp='tf.names.itsuki.NPC']对[emb exp='tf.names.itsuki.mashima']的关心似乎已经解决了。"
"balloon#0d3ffd5bf27feebeb4512d7105a79259","说到[emb exp='tf.names.NPC.mashima']……","balloon#0d3ffd5bf27feebeb4512d7105a79259","机翻辅助：

说到[emb exp='tf.names.NPC.mashima']……

说起[emb exp='tf.names.NPC.mashima']……"
"balloon#d4594f877ea82b07b5097bac3c992d63","刚才提到的[font color=@3]做出把东西藏在脚边的举止[resetfont]令人在意。","balloon#d4594f877ea82b07b5097bac3c992d63","机翻辅助：

刚才提到的[font color=@3]做出把东西藏在脚边的举止[resetfont]令人在意。

刚才说的[font color=@3]脚下隐藏着什么的动作[resetfont]令人在意。

我很在意你刚才说的用脚隐藏什么的动作。[font color=@3][resetfont]"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#f96722f3bd9c7805a7910cee59fd6234","在照相馆前的[font color=@3]做出把东西藏在脚边的举止[resetfont]吗……[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]的确令人在意呢。","balloon#f96722f3bd9c7805a7910cee59fd6234","机翻辅助：

在照相馆前的[font color=@3]做出把东西藏在脚边的举止[resetfont]吗……[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]的确令人在意呢。

在照相馆前的[font color=@3]脚下隐藏着什么的动作[resetfont]……[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]确实很在意啊。

在照相馆前的[font color=@3]在脚边隐藏什么的动作[resetfont]吗……确实很在意。[l][chara_mod time=""@f1"" name=""主人公"" face=""think""]"
"balloon#e10428fd98c5449d07ad3b58ad0fcbe7","[emb exp='tf.names.NPC.me']也在照相馆前看到[emb exp='tf.names.NPC.mashima']了。","balloon#e10428fd98c5449d07ad3b58ad0fcbe7","机翻辅助：

[emb exp='tf.names.NPC.me']也在照相馆前看到[emb exp='tf.names.NPC.mashima']了。

[emb exp='tf.names.NPC.mashima']的话，[emb exp='tf.names.NPC.me']也在照相馆前看到了。

[emb exp='tf.names.NPC.mashima']的话，[emb exp='tf.names.NPC.me']也在照相馆前看过。"
"balloon#cc5c85e67272b6388b27e8e4da55ae93","可是……","balloon#cc5c85e67272b6388b27e8e4da55ae93","机翻辅助：

可是……

但是……"
"balloon#646a97c382617887be58568c47d50945","……可是？","balloon#646a97c382617887be58568c47d50945","机翻辅助：

……可是？

……但是？"
"balloon#f743873ec900b0fb46e0fd96e819cf70","一发现[emb exp='tf.names.NPC.me']，[emb exp='tf.names.NPC.mashima']的样子就有点奇怪。","balloon#f743873ec900b0fb46e0fd96e819cf70","机翻辅助：

一发现[emb exp='tf.names.NPC.me']，[emb exp='tf.names.NPC.mashima']的样子就有点奇怪。

一注意到[emb exp='tf.names.NPC.me']，[emb exp='tf.names.NPC.mashima']的样子就有点奇怪。"
"balloon#85a86c6668accc53a11059ca6e7defd1","他慌慌张张地[font color=@3]做出把东西藏在脚边的举止[resetfont]。","balloon#85a86c6668accc53a11059ca6e7defd1","机翻辅助：

他慌慌张张地[font color=@3]做出把东西藏在脚边的举止[resetfont]。

他慌忙在脚边做了个隐藏什么的动作。[font color=@3][resetfont]

他慌慌张张地做出了在脚下隐藏什么的动作。[font color=@3][resetfont]"
"balloon#87e1a762684b435f0c1ab286db672552","记得[font color=@3]是12:42[resetfont]。","balloon#87e1a762684b435f0c1ab286db672552","机翻辅助：

记得[font color=@3]是12:42[resetfont]。

好像是[font color=@3]12:42[resetfont]的事。

确实是12:42[font color=@3]。[resetfont]"
"balloon#0ee0e71ab5fd21e901e5997315c76662","在照相馆前的[font color=@3]做出把东西藏在脚边的举止[resetfont]吗……[l][chara_mod time=""@f1"" name=""主人公"" face=""normal""]的确令人在意呢。","balloon#0ee0e71ab5fd21e901e5997315c76662","机翻辅助：

在照相馆前的[font color=@3]做出把东西藏在脚边的举止[resetfont]吗……[l][chara_mod time=""@f1"" name=""主人公"" face=""normal""]的确令人在意呢。

在照相馆前的[font color=@3]脚下隐藏着什么的动作[resetfont]……[l][chara_mod time=""@f1"" name=""主人公"" face=""normal""]确实很在意啊。

在照相馆前的[font color=@3]在脚边隐藏什么的动作[resetfont]吗……确实很在意。[l][chara_mod time=""@f1"" name=""主人公"" face=""normal""]"
"speaker_主人公","主人公","speaker_主人公",""
