"source","target","id","developer_comments"
"balloon#5bd7cce4760f3d3835ab007155966832","哦，说到火柴……","balloon#5bd7cce4760f3d3835ab007155966832","机翻辅助：

哦，说到火柴……

啊，说起火柴……"
"balloon#021f45713d62879c4ae042fc4447dbad","说到火柴？","balloon#021f45713d62879c4ae042fc4447dbad","机翻辅助：

说到火柴？

这么说的话？

这么说呢？"
"balloon#b2611cf5bde3b2452bdc22c9d9783adc","[emb exp='tf.names.NPC.mashima']。","balloon#b2611cf5bde3b2452bdc22c9d9783adc","机翻辅助：

[emb exp='tf.names.NPC.mashima']。

是[emb exp='tf.names.NPC.mashima']。"
"balloon#e17dca2679b0412de605d451d29d0bfe","那个人是吸烟者……","balloon#e17dca2679b0412de605d451d29d0bfe","机翻辅助：

那个人是吸烟者……

那个人是吸烟者啊……

那个人是吸烟的……"
"balloon#751be708b3699a0cbad6c509b8288648","现在还有人会用[font color=@3]火柴点烟[resetfont]啊，真是奇怪！","balloon#751be708b3699a0cbad6c509b8288648","机翻辅助：

现在还有人会用[font color=@3]火柴点烟[resetfont]啊，真是奇怪！

现在[font color=@3]用火柴点着烟[resetfont]啊，真奇怪啊！

现在还喜欢用火柴点烟，真奇怪啊！[font color=@3][resetfont]"
"balloon#98741e85cc4d7aab9479185c5c382208","[font color=@3][emb exp='tf.names.itsuki.mashima']用火柴点燃香烟[resetfont]！？","balloon#98741e85cc4d7aab9479185c5c382208","机翻辅助：

[font color=@3][emb exp='tf.names.itsuki.mashima']用火柴点燃香烟[resetfont]！？

[font color=@3][emb exp='tf.names.itsuki.mashima']用火柴抽烟[resetfont]！？

[font color=@3][emb exp='tf.names.itsuki.mashima']用火柴香烟[resetfont]！？"
"balloon#7fbf4be27167cb676a8249fdcda15711","找到和火柴有关的人物了！","balloon#7fbf4be27167cb676a8249fdcda15711","机翻辅助：

找到和火柴有关的人物了！

找到与火柴相连的人物了！

找到了和火柴有关的人！"
"balloon#cd55aea53b855a31fd92e1454505f58f","火柴啊……[l]有想到的事情啊，有啊。","balloon#cd55aea53b855a31fd92e1454505f58f","机翻辅助：

火柴啊……[l]有想到的事情啊，有啊。

火柴啊……[l]要说有没有头绪，倒也不是没有。

火柴啊……我想起来了，是有的。[l]"
"balloon#e579659badd4b455d0ab6188bd64a5e3","咦，真的吗？","balloon#e579659badd4b455d0ab6188bd64a5e3","机翻辅助：

咦，真的吗？

啊，真的吗？"
"balloon#e360739b8a5ef80bfcd6af75fc3dc716","不过现在更重要的是[font color=@3]照相馆前的可疑人影[resetfont]，那件事怎么了？","balloon#e360739b8a5ef80bfcd6af75fc3dc716","机翻辅助：

不过现在更重要的是[font color=@3]照相馆前的可疑人影[resetfont]，那件事怎么了？

不过现在比起这件事，照相馆前可疑人影的事情，那是怎么回事？[font color=@3][resetfont]

现在先不说这个，先说说照相馆前可疑人影的事[font color=@3]那是怎么回事？[resetfont]"
"balloon#a11652545b1daf59754226b76f6d335b","[emb exp='tf.names.itsuki.NPC']关心的是人影的事。","balloon#a11652545b1daf59754226b76f6d335b","机翻辅助：

[emb exp='tf.names.itsuki.NPC']关心的是人影的事。

[emb exp='tf.names.itsuki.NPC']的关心面向人影的事。"
"balloon#d9944b758085ed56f7f6a84607fca022","只要解决那个[font color=@3]疑问[resetfont]或许……","balloon#d9944b758085ed56f7f6a84607fca022","机翻辅助：

只要解决那个[font color=@3]疑问[resetfont]或许……

如果解决了那个疑问[font color=@3]或者……[resetfont]

如果能解决这个疑问的话……[font color=@3][resetfont]"
"balloon#ae083b0569e483e41a3f8b7db245633a","不过现在比起那种事，我有更在意的事……","balloon#ae083b0569e483e41a3f8b7db245633a","机翻辅助：

不过现在比起那种事，我有更在意的事……

只是现在比起那样的事，有在意的事啊……

只是现在比起那些，我更在意的是……"
"balloon#ee2ec9aacad13c858ac6df6ef9cc193b","看来[emb exp='tf.names.itsuki.NPC']关心的是其他事。","balloon#ee2ec9aacad13c858ac6df6ef9cc193b","机翻辅助：

看来[emb exp='tf.names.itsuki.NPC']关心的是其他事。

[emb exp='tf.names.itsuki.NPC']好像还有其他的兴趣。

看来[emb exp='tf.names.itsuki.NPC']还有别的兴趣。"
"balloon#5a4d43d3dbfc4cd542cfaeccf76c0c15","只要问出那个[font color=@3]疑问[resetfont]，或许就能问出情报……","balloon#5a4d43d3dbfc4cd542cfaeccf76c0c15","机翻辅助：

只要问出那个[font color=@3]疑问[resetfont]，或许就能问出情报……

如果问出那个疑问并解决的话，也许能问出信息……[font color=@3][resetfont]

[font color=@3]只要找出疑问并加以解决，就有可能得到情报……[resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
