"source","target","id","developer_comments"
"balloon#f6e711b9e26da858ade9932d17a484b4","你看，就是这个！","balloon#f6e711b9e26da858ade9932d17a484b4","机翻辅助：

你看，就是这个！

看，这就是这个！

快看，就是这个，就是这个！"
"balloon#c1896c143f26386cb5695e44ad16bfd3","这是[emb exp='tf.names.itsuki.NPC']刚才拿给我看的，贴着切过的贴纸的西瓜。","balloon#c1896c143f26386cb5695e44ad16bfd3","机翻辅助：

这是[emb exp='tf.names.itsuki.NPC']刚才拿给我看的，贴着切过的贴纸的西瓜。

这是[emb exp='tf.names.itsuki.NPC']刚才给我看的，有着断了的贴纸的西瓜。

这是[emb exp='tf.names.itsuki.NPC']刚才给我看的贴着贴纸的西瓜。"
"balloon#5303d93e405782f1c659ede2db58852f","我发现一件不得了的事情了！","balloon#5303d93e405782f1c659ede2db58852f","机翻辅助：

我发现一件不得了的事情了！

我发现了很厉害的事情！

我发现了一件不得了的事！"
"balloon#f17abb45e299aa638d322788ed4eae60","你看这里！","balloon#f17abb45e299aa638d322788ed4eae60","机翻辅助：

你看这里！

看这里！"
"balloon#93f34a3d9a86dd9527b840544e4dd60c","这个……","balloon#93f34a3d9a86dd9527b840544e4dd60c","机翻辅助：

这个……

这是……"
"balloon#7a4405b7660f7b8ea2b6c54f693edf70","不管怎么看，都是[font color=@3]有人咬过的痕迹[resetfont]吧。","balloon#7a4405b7660f7b8ea2b6c54f693edf70","机翻辅助：

不管怎么看，都是[font color=@3]有人咬过的痕迹[resetfont]吧。

怎么看都是有人咬过的痕迹。[font color=@3][resetfont]"
"balloon#6a55c098562507e5701f8222c55cdca2","这看起来确实像是有人[font color=@3]咬过的痕迹[resetfont]。","balloon#6a55c098562507e5701f8222c55cdca2","机翻辅助：

这看起来确实像是有人[font color=@3]咬过的痕迹[resetfont]。

确实，这是谁咬过的痕迹。[font color=@3][resetfont]

这确实像是被人咬过的痕迹。[font color=@3][resetfont]"
"balloon#dfffc15eb4a43a4954d77d48de3106d6","我想这应该和消失的西瓜有关，所以就告诉[emb exp='tf.names.NPC.itsuki']了！","balloon#dfffc15eb4a43a4954d77d48de3106d6","机翻辅助：

我想这应该和消失的西瓜有关，所以就告诉[emb exp='tf.names.NPC.itsuki']了！

因为觉得和消失的西瓜有关系，所以要告诉[emb exp='tf.names.NPC.itsuki']哦！

我想可能和消失的西瓜有关，所以要告诉[emb exp='tf.names.NPC.itsuki']哦！"
"balloon#2c35693536c150d420e995ca208c4af6","谢谢你，[emb exp='tf.names.itsuki.NPC']！","balloon#2c35693536c150d420e995ca208c4af6","机翻辅助：

谢谢你，[emb exp='tf.names.itsuki.NPC']！

谢谢，[emb exp='tf.names.itsuki.NPC']！"
"speaker_主人公","主人公","speaker_主人公",""
