"source","target","id","developer_comments"
"[0]/director","学生","[0]/director",""
"[0]/memo","昨晩、写真館の二階の押入れの中で意識を失っていた。<br>今朝、居間で目を覚ますと千世の胸に深々と突き刺さった包丁を握りしめていた。","[0]/memo",""
"[1]/director","学生","[1]/director",""
"[1]/memo","歌葉の言葉に励まされた樹は佐倉鉄男を救うために過去へ飛んだ。<br>しかし樹は犯人を追い詰めることに失敗し、2004年へと逃げ帰った。","[1]/memo",""
"[2]/director","学生","[2]/director",""
"[2]/memo","幼くして“式音島の神隠し”に巻き込まれた歌葉を救うため、樹は“子供たちの写真”を使って再び過去を変えた。","[2]/memo",""
"[3]/director","学生","[3]/director",""
"[3]/memo","“島民の写真”で過去へ飛び、1991年の火事を未然に防いだ。<br>その結果、陽平の父である大助の命を救うことができた。","[3]/memo",""
"[4]/director","養父","[4]/director",""
"[4]/memo","本土の出身で、1年前に養母の久美子と共に樹を施設から引き取ってくれた。<br>式音島には今朝着いたばかりのはずだ。歌葉と共に、樹と千世を発見した。","[4]/memo",""
"[5]/director","警察官","[5]/director",""
"[5]/memo","島の駐在所に勤める警察官。<br>昨日、千世を匿ったのは不思議な夢を見たからだと証言した。<br>また以前、真島は恩人であると言っていた。","[5]/memo",""
"[6]/director","教師","[6]/director",""
"[6]/memo","真島の逮捕後、性格が急変した。<br>今回の事件も過去の“式音島の神隠し”と関連があると彼女は確信しているようだ。","[6]/memo",""
"[7]/director","教師","[7]/director",""
"[7]/memo","鉄男を連れ去った犯人を捕まえるのに協力してくれたが、真島をかばうために証言を拒んでいた。","[7]/memo",""
"[8]/director","教師","[8]/director",""
"[8]/memo","歌葉を連れ去った犯人を捕まえるのに協力してくれたが、真島とは特別に親密そうだった。","[8]/memo",""
"[9]/director","校長","[9]/director",""
"[9]/memo","以前と変わりない様子だが、今回の事件との関与は不明。<br>本土の警察による事情聴取を先に受けており、後から合流。","[9]/memo",""
"[10]/director","校長","[10]/director",""
"[10]/memo","式音島の学校の校長で、喋り方に癖があった。<br>歌葉を連れ去った犯人を捕まえるのに協力してくれた。","[10]/memo",""
"[11]/director","医師","[11]/director",""
"[11]/memo","昨日は千世の行方を追うのに協力してくれた。<br>かつて“式音島の神隠し”に巻き込まれた日下部梨花の父でもある。<br>誰よりも執念深く“式音島の神隠し”の謎を解明しようとしてる。","[11]/memo",""
"[12]/director","養祖母","[12]/director",""
"[12]/memo","今朝、写真館の居間で亡くなっていた。<br>千世は多くの家族を事件で失い、最後には自分の命を奪われた。","[12]/memo",""
"[13]/director","写真館 経営","[13]/director",""
"[13]/memo","1989年の“神隠し”で夫の鉄男を亡くした。<br>1991年には事故で婿の亮と孫の陸を失っており、彼女の近くでは不審な死が相次いでいる。","[13]/memo",""
"[14]/director","義理の再従兄弟","[14]/director",""
"[14]/memo","千世の妹の孫で、彩葉の妹。<br>陽平と同じ島の学校に通っている。","[14]/memo",""
"[15]/director","千世の姪孫","[15]/director",""
"[15]/memo","“式音島の神隠し”に巻き込まれ、幼くして命を落とすはずだった。<br>しかし樹が再び過去を変え、幼い彼女の命を救った。","[15]/memo",""
"[16]/director","義理の再従兄弟","[16]/director",""
"[16]/memo","山小屋の地下室で遺体が見つかった。<br>彩葉は昨晩、歌葉の代わりに千世の様子を見るために写真館へ向かったそうだ。","[16]/memo",""
"[17]/director","千世の姪孫","[17]/director",""
"[17]/memo","1990年の事件で妹を失うはずだったが、樹が過去を変えた。<br>彩葉はこの時のことを後悔しており、歌葉を1人で出歩かせないと決めた。","[17]/memo",""
