"source","target","id","developer_comments"
"[0]/text","<br><br>是否结束游戏？<br><br>※将会关闭应用程序。","[0]/text","机翻辅助：

<br><br>是否结束游戏？<br><br>※关闭应用程序。

<br><br>游戏结束吗？<br><br>※结束应用程序。

<br><br>你要结束游戏吗？<br><br>※结束应用程序。"
"[0]/yes","- 结束","[0]/yes","机翻辅助：

- 结束"
"[0]/no","- 取消","[0]/no","机翻辅助：

- 取消"
"[1]/text","<br><br>要打开 Steam® 商店页面吗？<br><br>※将会启动外部浏览器，<br>然后跳转到 Steam® 商店页面。","[1]/text","机翻辅助：

<br><br>要打开Steam®商店页面吗？<br><br>※外部浏览器会启动，<br>然后跳转到Steam®商店页面。

<br><br>打开Steam®︎商店页面？启动<br><br>※外部的浏览器，转移到<br>Steam®︎商店页面。

<br><br>Steam®您要打开存储页面吗？<br><br>※启动外部浏览器，<br>Steam®转到存储页面。"
"[1]/yes","- 开启商店页面","[1]/yes","机翻辅助：

- 开启商店页面

- 打开存储页面

- 打开商店页面"
"[1]/no","- 取消","[1]/no","机翻辅助：

- 取消"
"[2]/text","<br>【　关于提示　】<br><br>在推理特定疑问时遇到瓶颈时，<br>可以查看该疑问的提示。<br>要查看提示吗？<br><br><font color='@1'>※下次以后也可以查看提示。</font>","[2]/text","机翻辅助：

<br>【　关于提示　】<br><br>在推理特定疑问时遇到瓶颈时，<br>可以查看该疑问的提示。<br>要查看提示吗？<br><br><font color='@1'>※下次以后也可以查看提示。</font>

<br>【关于提示】<br><br>在特定疑问的推理陷入僵局时，<br>可以看到这个疑问的答案提示。<br>看提示吗？<br><br><font color='@1'>※提示也可以在下次以后看到。</font>

<br>【关于提示】<br><br>对特定问题的推理遇到瓶颈的时候，<br>可以看到这个问题的答案的提示。<br>看提示吗？<br><br><font color='@1'>※提示下次以后也可以看。</font>"
"[2]/yes","- 显示提示","[2]/yes","机翻辅助：

- 显示提示

- 看提示

- 提示"
"[2]/no","- 不看提示直接推理","[2]/no","机翻辅助：

- 不看提示直接推理

- 不看就推理"
"[3]/text","<br /><br />将会回到【标题画面】。<br /><br /><font color='@1'>※没有保存的进度将会消失。</font>","[3]/text","机翻辅助：

<br /><br />回到【标题画面】。<br /><br /><font color='@1'>※没有存档的进行状况会消失。</font>

<br /><br />回到【标题画面】。<br /><br /><font color='@1'>※没有保存的进行状况会丢失。</font>

<br /><br />返回【标题画面】。<br /><br /><font color='@1'>※失去未保存的进展状况。</font>"
"[3]/yes","- 回到标题画面","[3]/yes","机翻辅助：

- 回到标题画面

- 进入标题画面"
"[3]/no","- 取消","[3]/no","机翻辅助：

- 取消"
"[4]/text","<br /><br />回到【上一个选项】，重新开始游戏。<br /><br />","[4]/text","机翻辅助：

<br /><br />回到【上一个选项】，重新开始游戏。<br /><br />

<br /><br />回到【之前的选择】，重新开始游戏。<br /><br />

<br /><br />回到【之前的选项】，重新开始游戏。<br /><br />"
"[4]/yes","- 重玩","[4]/yes","机翻辅助：

- 重玩

- 重新来过

- 重新开始"
"[4]/no","- 取消","[4]/no","机翻辅助：

- 取消"
"[5]/text","<br /><br />从【调查阶段】<br />重新开始推理部分。<br /><br /><font color='@1'>※调查、集体讨论、投票阶段<br />到目前为止的进度都会消失。</font>","[5]/text","机翻辅助：

<br /><br />从【调查阶段】<br />重新开始推理游戏。<br /><br /><font color='@1'>※调查、集体讨论、投票所有阶段的<br />到目前为止的进行状况会消失。</font>

<br /><br />从【调查阶段】开始，重做<br />推理部分。<br /><br /><font color='@1'>※调查·集体讨论·投票所有阶段的<br />到此为止的进行状况被丢失。</font>

<br /><br />从【调查阶段】开始，<br />重新做推理部分。<br /><br /><font color='@1'>※调查、集体讨论、投票所有阶段的<br />到此为止的进展状况都会消失。</font>"
"[5]/yes","- 重玩","[5]/yes","机翻辅助：

- 重玩

- 重新来过

- 重新开始"
"[5]/no","- 取消","[5]/no","机翻辅助：

- 取消"
"[6]/text","<br /><br />从【集体讨论阶段】<br />重新开始推理部分。<br /><br /><font color='@1'>※调查阶段之前的进度会保留，<br />集体讨论、投票阶段的进度会消失。</font>","[6]/text","机翻辅助：

<br /><br />从【集体讨论阶段】<br />重新开始推理游戏。<br /><br /><font color='@1'>※调查阶段之前的进行状况会保留，<br />集体讨论、投票阶段的进行状况会消失。</font>

<br /><br />从【集体讨论阶段】开始，<br />重新做推理部分。<br /><br /><font color='@1'>※到调查阶段为止的进行状况还残留着，<br />集体讨论·投票阶段的进行状况丢失。</font>

<br /><br />从【集体讨论阶段】开始，重做<br />推理部分。<br /><br /><font color='@1'>※调查阶段之前的进展情况将保留，集体讨论、投票阶段的进展情况将消失。<br /></font>"
"[6]/yes","- 重玩","[6]/yes","机翻辅助：

- 重玩

- 重新来过

- 重新开始"
"[6]/no","- 取消","[6]/no","机翻辅助：

- 取消"
"[7]/text","<br /><br />从【投票阶段】<br />重新开始推理部分。<br /><br /><font color='@1'>※调查、集体讨论阶段之前的进度会保留，<br />投票阶段的进度会消失。</font>","[7]/text","机翻辅助：

<br /><br />从【投票阶段】<br />重新开始推理游戏。<br /><br /><font color='@1'>※调查、集体讨论阶段之前的进行状况会保留，<br />投票阶段的进行状况会消失。</font>

<br /><br />从【投票阶段】开始，<br />重新开始神秘部分。<br /><br /><font color='@1'>※调查·到集体讨论阶段为止的进行状况残留，<br />投票阶段的进行状况丢失。</font>

<br /><br />从【投票阶段】开始，重做<br />推理部分。<br /><br /><font color='@1'>※到调查、集体讨论阶段的进行状况会保留，投票阶段的进行状况会消失。<br /></font>"
"[7]/yes","- 重玩","[7]/yes","机翻辅助：

- 重玩

- 重新来过

- 重新开始"
"[7]/no","- 取消","[7]/no","机翻辅助：

- 取消"
"[8]/text","<br /><br />将会回到【标题画面】。<br /><br /><font color='@1'>※没有保存的进度将会消失。</font>","[8]/text","机翻辅助：

<br /><br />回到【标题画面】。<br /><br /><font color='@1'>※没有存档的进行状况会消失。</font>

<br /><br />回到【标题画面】。<br /><br /><font color='@1'>※没有保存的进行状况会丢失。</font>

<br /><br />返回【标题画面】。<br /><br /><font color='@1'>※失去未保存的进展状况。</font>"
"[8]/yes","- 回到标题画面","[8]/yes","机翻辅助：

- 回到标题画面

- 进入标题画面"
"[8]/no","- 取消","[8]/no","机翻辅助：

- 取消"
"[9]/text","<br /><br />放弃攻略推理部分，<br />继续向前推进故事。<br /><br /><font color='@1'>※将会视为在投票阶段判明了真凶，<br />推进之后的故事。</font>","[9]/text","机翻辅助：

<br /><br />放弃推理部分的攻略，向<br />故事的前方前进。<br /><br /><font color='@1'>※作为在投票阶段判明了真凶的处理，<br />以后的故事前进。</font>

<br /><br />放弃神秘部分的攻略，<br />向故事的前方前进。<br /><br /><font color='@1'>※作为在投票阶段判明真凶的处理，进入<br />以后的故事。</font>

<br /><br />放弃推理游戏的攻略，直接进入剧情。<br />※在投票阶段查明真凶后，游戏会进入<br /><br /><font color='@1'>之后的剧情。<br /></font>"
"[9]/yes","- 继续游戏","[9]/yes","机翻辅助：

- 继续游戏

- 往前走

- 前进"
"[9]/no","- 取消","[9]/no","机翻辅助：

- 取消"
"[10]/text","<br><br><br>要结束调查阶段，进入集体讨论阶段吗？<br><br><font color='@1'>※在已经查明事件真相后，<br>强烈推荐进入集体讨论阶段。</font><br><br>剩余 {0} / {1} 分钟","[10]/text","机翻辅助：

<br><br><br>调查阶段结束后，是否进入集体讨论阶段？<br><br><font color='@1'>※到达事件真相后<br>强烈推荐进入集体讨论阶段。</font><br><br>剩余{0}/{1}分钟

<br><br><br>要结束调查阶段，进入集体讨论阶段吗？<br><br><font color='@1'>※在查明事件真相后，强烈建议进入集体讨论阶段。<br>时间剩下 {0} / {1}分钟</font><br><br>

<br><br><br>结束调查阶段，进入集体讨论阶段吗？<br><br><font color='@1'>※在找到事件的真相后，强烈推荐进入集体讨论阶段。<br>剩余{0}/{1}分钟</font><br><br>"
"[10]/yes","- 前进到集体讨论","[10]/yes","机翻辅助：

- 前进到集体讨论

- 进入集体讨论"
"[10]/no","- 取消","[10]/no","机翻辅助：

- 取消"
"[11]/text","<br><br>要什么都不说就结束自己的阶段吗？<br><br><font color='@1'>※决定后无法重来。<br>※如果什么都不主张，<br>有可能降低所有人对自己的信任。</font><br>","[11]/text","机翻辅助：

<br><br>要结束自己的回合，什么都不说吗？<br><br><font color='@1'>※决定后无法重来。<br>※什么都不主张<br>有可能降低所有人对自己的信任。</font><br>

<br><br>自己的想法什么都不传达，结束顺序吗？<br><br><font color='@1'>※决定后不能重做。<br>※什么都不主张，<br>有可能降低所有人的信用。</font><br>

<br><br>不表达任何自己的想法就完成顺序吗？<br><br><font color='@1'>※决定后不能重做。<br>※如果什么都不主张的话，有可能会降低所有人的信用。<br></font><br>"
"[11]/yes","- 结束该阶段","[11]/yes","机翻辅助：

- 结束回合

- 结束顺序"
"[11]/no","- 取消","[11]/no","机翻辅助：

- 取消"
"[12]/text","<br><br>要投票给【 {0} 】吗？<br><br><span style=""color:red;"">※投票机会只有一次。<br>投票后无法更改。</span>","[12]/text","机翻辅助：

<br><br>要投票给【 {0} 】吗？<br><br><span style=""color:red;"">※投票机会只有一次。<br>投票后无法更改。</span>

<br><br>对【{0}】投票吗？<br><br><span style=""color:red;"">※只能进行一次投票。<br>投票后不能变更。</span>

<br><br>你会给【0}】投票吗？<br><br><span style=""color:red;"">※只能进行一次投票。投票后不能变更。<br></span>"
