"source","target","id","developer_comments"
"balloon#bb4bf2df2f4f79fcd25c55346aede32f","たしかに12:22ごろ、[emb exp='tf.names.NPC.chiyo']を訪ねて写真館へ向かいましたよ。","balloon#bb4bf2df2f4f79fcd25c55346aede32f","NPC"
"balloon#7b17efc156dd3f98014564c9d4b57773","もうこの話は十分でしょう？","balloon#7b17efc156dd3f98014564c9d4b57773","NPC"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……。","balloon#9c1a2d238dba9a227727e6958e4f48f5","NPC"
"balloon#d9452ad06ecae8271215db827bddc8b3","[emb exp='tf.names.itsuki.NPC']は写真館に行ったことを認めたが、それは理由あってのことだった。","balloon#d9452ad06ecae8271215db827bddc8b3","主人公"
"balloon#f717dac9cd90f3218ea5a842d7d72a40","すでにお話したとおり、[emb exp='tf.names.NPC.me']は[font color=@3]写真館になんて行っていない[resetfont]ですよ。","balloon#f717dac9cd90f3218ea5a842d7d72a40","NPC"
"balloon#c84eb1ee40bbaf7d7d5235d3da97db91","うーん。[l]情報が矛盾している。","balloon#c84eb1ee40bbaf7d7d5235d3da97db91","主人公"
"balloon#4b1d8dbc4166583f1cd5e577173314a6","何が真実なんだろうか……。","balloon#4b1d8dbc4166583f1cd5e577173314a6","主人公"
"balloon#32c82bc8ca076b29d1f821a71e4b81ae","……君、[emb exp='tf.names.NPC.me']のことを疑っているんですか？","balloon#32c82bc8ca076b29d1f821a71e4b81ae","NPC"
"balloon#0fd01c33f78a97ea8f76535196016c72","いやっ、そういうわけじゃ……。","balloon#0fd01c33f78a97ea8f76535196016c72","主人公"
"balloon#d530d8cb8518e079255334a793ef0179","そもそも、[emb exp='tf.names.NPC.me']は[font color=@3]写真館になんて行っていない[resetfont]ですよ。","balloon#d530d8cb8518e079255334a793ef0179","NPC"
"balloon#af5bec395436108da7777d497069bc17","えっ、[font color=@3][emb exp='tf.names.itsuki.NPC']は写真館に行っていない[resetfont]……？[l][chara_mod time=""@f1"" name=""主人公"" face=""stunned""]たしかに[emb exp='tf.names.itsuki.me']は見たんだけどな。","balloon#af5bec395436108da7777d497069bc17","主人公"
"balloon#536d1bc07e6290415f6db81f8ba17398","もしかして、[emb exp='tf.names.itsuki.NPC']は嘘をついている……？","balloon#536d1bc07e6290415f6db81f8ba17398","主人公"
"speaker_主人公","主人公","speaker_主人公",""
