"source","target","id","developer_comments"
"balloon#1ca61b856aa9f45153675232a5c225ff","今更、隠し立てしようもないね。","balloon#1ca61b856aa9f45153675232a5c225ff","NPC"
"balloon#9546b2196a0fc3c69c99fee424fc4f38","そう、[emb exp='tf.names.NPC.me']がマッチを踏み消したんだ。","balloon#9546b2196a0fc3c69c99fee424fc4f38","NPC"
"balloon#d1ed223fd32ca74cefac0b66ef57b0b3","でも信じてほしい。","balloon#d1ed223fd32ca74cefac0b66ef57b0b3","NPC"
"balloon#bb406b3087b26651334c95847fc1c853","[emb exp='tf.names.NPC.me']は、ぼや騒ぎなんて起こしてない。","balloon#bb406b3087b26651334c95847fc1c853","NPC"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……。","balloon#9c1a2d238dba9a227727e6958e4f48f5","NPC"
"balloon#dbb02cb58c218ac6c8326170d619af3c","[emb exp='tf.names.itsuki.NPC']はマッチの持ち主であると認めたが、ぼや騒ぎとの関係は否定したな……。","balloon#dbb02cb58c218ac6c8326170d619af3c","主人公"
"balloon#d7078d10cd2900d3db2aa0411bb97f15","地面にマッチが落ちていただけだろう？","balloon#d7078d10cd2900d3db2aa0411bb97f15","NPC"
"balloon#1e27d5d15b4200696705beceb75ad35f","そんなに珍しいことかな。","balloon#1e27d5d15b4200696705beceb75ad35f","NPC"
"balloon#5e2ad53a5cbf32f152e1642a1c0a5f87","それもそうだけど……","balloon#5e2ad53a5cbf32f152e1642a1c0a5f87","主人公"
"balloon#5052f6d7d4743bcd56bf0760a22ca168","ぼや騒ぎとの関係を疑わないのは、なぜだろう？","balloon#5052f6d7d4743bcd56bf0760a22ca168","主人公"
"speaker_主人公","主人公","speaker_主人公",""
