"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","[emb exp='f.npc_sysname']の疑問「[emb exp='f.doubt.title']」に対する答えの推理を伝えた。","balloon#583f7be9a9169decbdeb5973474da03f",""
"balloon#015a85f12d5d65a193fd42bb61b702aa","なるほどな、その推理なら[font color=@3]納得できる[resetfont]ぜ！","balloon#015a85f12d5d65a193fd42bb61b702aa","NPC"
"balloon#4fe86e1e5620906dc579799ef5206215","[emb exp='tf.names.NPC.kusakabe']のことばかりに頭がいっちまってたぜ。","balloon#4fe86e1e5620906dc579799ef5206215","NPC"
"balloon#de29e186d4e84364339d98c07fc67a96","でもよ、言われてみればたしかに[emb exp='tf.names.NPC.chiyo']自身にも、不審な点があるな。","balloon#de29e186d4e84364339d98c07fc67a96","NPC"
"balloon#625a9e4a62bca8cab1b0c374d8d8ac78","なんでそんなことをしたのかは、全然わかんねぇけどよ。","balloon#625a9e4a62bca8cab1b0c374d8d8ac78","NPC"
"balloon#e239ab5bce5f764cea7e57d3340d97a6","たしかに、動機はまったくわからないな……。","balloon#e239ab5bce5f764cea7e57d3340d97a6","主人公"
"balloon#90a1aac24b2bba0021210b3f2bdaaf4b","[emb exp='tf.names.NPC.me']だけじゃわからなかったぜ。","balloon#90a1aac24b2bba0021210b3f2bdaaf4b","NPC"
"balloon#7d82ad8d81270403f5240d5660133ab9","ありがとよ、[emb exp='tf.names.NPC.itsuki']。","balloon#7d82ad8d81270403f5240d5660133ab9","NPC"
"balloon#205e5fb413ccb885ddcc0a9054a3cecd","いえ、[emb exp='tf.names.itsuki.NPC']のお役に立ててよかったです！","balloon#205e5fb413ccb885ddcc0a9054a3cecd","主人公"
"balloon#d376a71c1dae762140366f3775ce38c2","また頼らせてもらうぜ！","balloon#d376a71c1dae762140366f3775ce38c2","NPC"
"balloon#61cd6c8a424bbe2e9d178250c40f4ee2","それ、本当かぁ？","balloon#61cd6c8a424bbe2e9d178250c40f4ee2","NPC"
"balloon#b2710c1301be2727fcd3bc79918639c2","その推理は[font color=@3]ちょっと違う[resetfont]と思うけどな。","balloon#b2710c1301be2727fcd3bc79918639c2","NPC"
"balloon#56214def6fc7ba4f272c1fe5c234fe60","その推理は、[font color=@3]まったく違う[resetfont]と思うけどな……。","balloon#56214def6fc7ba4f272c1fe5c234fe60","NPC"
"balloon#1162df6be30ff696daa2cb8d869996ba","[emb exp='tf.names.itsuki.NPC']の疑問に答えられなくて、申し訳ないです……。","balloon#1162df6be30ff696daa2cb8d869996ba","主人公"
"balloon#0de797c707262ef072773cf019d1ea19","おう、気にするなって。","balloon#0de797c707262ef072773cf019d1ea19","NPC"
"balloon#2da30a7cba8a5313b6caab6e8a2843ec","この件だけどよ……","balloon#2da30a7cba8a5313b6caab6e8a2843ec","NPC"
"balloon#7394c370ed0d070f1db3bfa2755f4ea9","[font color=@3][emb exp='tf.names.NPC.kusakabe']以外にも犯行が可能だったのか[resetfont]を知りてぇな。","balloon#7394c370ed0d070f1db3bfa2755f4ea9","NPC"
"balloon#e013bd3d768ff29637bc26b8ce8a57a1","諦めるわけにはいかない。","balloon#e013bd3d768ff29637bc26b8ce8a57a1","主人公"
"balloon#b813f53d490efbd49f6b88d33f334999","[emb exp='tf.names.itsuki.kusakabe']について、[font color=@3]他の人に犯行が可能だったか[resetfont]も含め考え直してみよう。","balloon#b813f53d490efbd49f6b88d33f334999","主人公"
"speaker_主人公","主人公","speaker_主人公",""
