"source","target","id","developer_comments"
"balloon#daaca71779370293c64d843bc09e77e6","好了，各位，你们已经讨论够了吧。","balloon#daaca71779370293c64d843bc09e77e6","机翻辅助：

好了，各位，你们已经讨论够了吧。

那么大家已经谈够了吧。

大家已经充分讨论过了吧。"
"balloon#25ad25c709e29f365dadfec0d526e715","虽然大家意见不一……[l][chara_mod time=""@f1"" name=""牧野"" face=""confused"" position=""right""]这样下去，是找不到[emb exp='tf.names.makino.chiyo']的。","balloon#25ad25c709e29f365dadfec0d526e715","机翻辅助：

虽然大家意见不一……[l][chara_mod time=""@f1"" name=""牧野"" face=""confused"" position=""right""]这样下去，是找不到[emb exp='tf.names.makino.chiyo']的。

我想每个人都有不同的意见……[l][chara_mod time=""@f1"" name=""牧野"" face=""confused"" position=""right""]这样下去的话，就找不到[emb exp='tf.names.makino.chiyo']了。

我想各有各的意见……再这样下去，就找不到[emb exp='tf.names.makino.chiyo']了。[l][chara_mod time=""@f1"" name=""牧野"" face=""confused"" position=""right""]"
"balloon#3ea0e20631f42d5859fe0b4981185db2","就算讨论，也不会解决任何问题……","balloon#3ea0e20631f42d5859fe0b4981185db2","机翻辅助：

就算讨论，也不会解决任何问题……

就算商量了，也解决不了什么问题……

即使商量了，也不会有什么解决的……"
"balloon#765395ebb96c191af19803d80e8e63ed","我有一大堆问题想直接问[emb exp='tf.names.kusakabe.chiyo']。","balloon#765395ebb96c191af19803d80e8e63ed","机翻辅助：

我有一大堆问题想直接问[emb exp='tf.names.kusakabe.chiyo']。

想直接问[emb exp='tf.names.kusakabe.chiyo']的事情堆积如山。

[emb exp='tf.names.kusakabe.chiyo']有很多想直接问的问题。"
"balloon#a2ba43869f7a854876cedbdf110e52b1","差不多该去找他了。","balloon#a2ba43869f7a854876cedbdf110e52b1","机翻辅助：

差不多该去找他了。

我们差不多该出去找了。"
"balloon#a4813bc638a720a88a35dc020be19910","……看来事情不顺利啊。","balloon#a4813bc638a720a88a35dc020be19910","机翻辅助：

……看来事情不顺利啊。

……不顺利吗，这下。

……可能是进展不顺利吧。"
"balloon#e8a9cdb716b424dd9165303dcd48999f","[emb exp='tf.names.yohei.chiyo']，对不起……","balloon#e8a9cdb716b424dd9165303dcd48999f","机翻辅助：

[emb exp='tf.names.yohei.chiyo']，对不起……"
"balloon#f26c55273144b1f9351c1a7e69896aa2","呃，这个……","balloon#f26c55273144b1f9351c1a7e69896aa2","机翻辅助：

呃，这个……

呃、呃……

嗯、嗯……"
"balloon#5e2f9926406d63f8240a3fbb8cbfa359","怎么办，我必须找到和[emb exp='tf.names.itsuki.chiyo']有关的帮手！","balloon#5e2f9926406d63f8240a3fbb8cbfa359","机翻辅助：

怎么办，我必须找到和[emb exp='tf.names.itsuki.chiyo']有关的帮手！

怎么办，必须找到和[emb exp='tf.names.itsuki.chiyo']相关的合作者！

怎么办呢，一定要找到[emb exp='tf.names.itsuki.chiyo']的帮手！"
"speaker_牧野","牧野","speaker_牧野",""
"speaker_大助","大助","speaker_大助","机翻辅助：

大助

口大助曾经"
"speaker_日下部","日下部","speaker_日下部",""
"speaker_陽平","阳平","speaker_陽平","机翻辅助：

阳平"
"speaker_主人公","主人公","speaker_主人公",""
