"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","[emb exp='f.npc_sysname']の疑問「[emb exp='f.doubt.title']」に対する答えの推理を伝えた。","balloon#583f7be9a9169decbdeb5973474da03f",""
"balloon#d8e63b4e5116f097315104e25c693f24","なるほど、その推理なら[emb exp='tf.names.NPC.me']も[font color=@3]納得できる[resetfont]よ。","balloon#d8e63b4e5116f097315104e25c693f24","NPC"
"balloon#59c73623bdbdb9301990546a6423bb39","たしかに、[font color=@3]踏み消されたマッチの持ち主は[emb exp='tf.names.NPC.mashima'][resetfont]である可能性が高そうですね。","balloon#59c73623bdbdb9301990546a6423bb39","NPC"
"balloon#1c0c907976cb95dd7433280ed1ba24d9","そう、[font color=@3]このマッチの持ち主は[emb exp='tf.names.itsuki.mashima'][resetfont]だろう。","balloon#1c0c907976cb95dd7433280ed1ba24d9","主人公"
"balloon#3694beb3da343e4660be84ad127f88df","君、なかなかやりますね。","balloon#3694beb3da343e4660be84ad127f88df","NPC"
"balloon#09e8f374979fc3eaf299b5ee9b644909","助かりましたよ。","balloon#09e8f374979fc3eaf299b5ee9b644909","NPC"
"balloon#35863d74654f6e7de8c4436b8a04fd83","はい、[emb exp='tf.names.itsuki.NPC']のお役に立てて、よかったです！","balloon#35863d74654f6e7de8c4436b8a04fd83","主人公"
"balloon#5c37530254d8e83d4127244ece1200d4","君のことは信用してもよさそうだ。","balloon#5c37530254d8e83d4127244ece1200d4","NPC"
"balloon#73708cacfa3e7687d6d3656205f2d12a","また頼らせてもらいますよ。","balloon#73708cacfa3e7687d6d3656205f2d12a","NPC"
"balloon#dee5e396785fd4700d139f06c2f4a830","本当にそうでしょうか？","balloon#dee5e396785fd4700d139f06c2f4a830","NPC"
"balloon#04f7f12ab2b6ade3f628ae3f1d3edcfe","その推理は、[font color=@3]ちょっと違う[resetfont]と思いますが……。","balloon#04f7f12ab2b6ade3f628ae3f1d3edcfe","NPC"
"balloon#ec11a8ed2ccfe17b201da260aaa88bd2","その推理は、[font color=@3]まったく違う[resetfont]と思いますが……。","balloon#ec11a8ed2ccfe17b201da260aaa88bd2","NPC"
"balloon#1e1cf5cccd0db3c354cfe8155bc07842","[emb exp='tf.names.itsuki_p.NPC']の疑問に答えられなくて、申し訳ないです……。","balloon#1e1cf5cccd0db3c354cfe8155bc07842","主人公"
"balloon#c1c84092698aef1f95564c2e998b82de","君にそこまで期待してないですよ。","balloon#c1c84092698aef1f95564c2e998b82de","NPC"
"balloon#fbd7aa1712f85a3e0751efb24baad9aa","この件ですが……","balloon#fbd7aa1712f85a3e0751efb24baad9aa","NPC"
"balloon#39183dc5a78a98d4ab3aed753c46919d","[font color=@3]マッチと犯行現場[resetfont]、両方の関係を明らかにする必要がありそうですね。","balloon#39183dc5a78a98d4ab3aed753c46919d","NPC"
"balloon#e013bd3d768ff29637bc26b8ce8a57a1","諦めるわけにはいかない。","balloon#e013bd3d768ff29637bc26b8ce8a57a1","主人公"
"balloon#c5db088ee12083e6033706f891c6a3b9","マッチと犯行現場[font color=@3]の両方に関係している人物[resetfont]がいないか、手がかりを見直してみよう。","balloon#c5db088ee12083e6033706f891c6a3b9","主人公"
"speaker_主人公","主人公","speaker_主人公",""
