"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","[emb exp='f.npc_sysname']の疑問「[emb exp='f.doubt.title']」に対する答えの推理を伝えた。","balloon#583f7be9a9169decbdeb5973474da03f",""
"balloon#d11127f436042bd2808fa76dce69ccaf","なるほど、その推理なら[font color=@3]納得できる[resetfont]ぜ！","balloon#d11127f436042bd2808fa76dce69ccaf","NPC"
"balloon#7433cd08055462018e1338d996ee5dfb","たしかに[font color=@3][emb exp='tf.names.NPC.kumiko']に犯行は不可能[resetfont]だ。","balloon#7433cd08055462018e1338d996ee5dfb","NPC"
"balloon#1a2adaa6368f18cff6263fe20f08e289","第一発見者だし怪しいと思ったんだがな。","balloon#1a2adaa6368f18cff6263fe20f08e289","NPC"
"balloon#e84d2c4baabc8f29371ccb6af693ae42","[emb exp='tf.names.itsuki.NPC']の疑問に答えられて、よかったです！","balloon#e84d2c4baabc8f29371ccb6af693ae42","主人公"
"balloon#5fd26d212ac5184736a1dfa9f448bd83","おう、ありがとよ。","balloon#5fd26d212ac5184736a1dfa9f448bd83","NPC"
"balloon#986eb819d7e9a21588352466024e585f","[emb exp='tf.names.NPC.itsuki']、お前なかなかやるじゃねえか。","balloon#986eb819d7e9a21588352466024e585f","NPC"
"balloon#61cd6c8a424bbe2e9d178250c40f4ee2","それ、本当かぁ？","balloon#61cd6c8a424bbe2e9d178250c40f4ee2","NPC"
"balloon#14e7c5591d347d54596bfbc6a88a9080","その推理は、[font color=@3]ちょっと違う[resetfont]と思うぞ！","balloon#14e7c5591d347d54596bfbc6a88a9080","NPC"
"balloon#3ce6ab9b0e2eef1240a7e9774ef0a415","その推理は、[font color=@3]まったく違う[resetfont]と思うぞ！","balloon#3ce6ab9b0e2eef1240a7e9774ef0a415","NPC"
"balloon#1e1cf5cccd0db3c354cfe8155bc07842","[emb exp='tf.names.itsuki_p.NPC']の疑問に答えられなくて、申し訳ないです……。","balloon#1e1cf5cccd0db3c354cfe8155bc07842","主人公"
"balloon#e170c16e2b62b40e2f8f73de898379d8","おう、気にするなって！","balloon#e170c16e2b62b40e2f8f73de898379d8","NPC"
"balloon#7c5713cfddcdfa5c960535cca1cdb824","この件だがよ……","balloon#7c5713cfddcdfa5c960535cca1cdb824","NPC"
"balloon#fd6e3728927287a01f06f165ca70e2e1","[font color=@3]正確な犯行時刻とアリバイ[resetfont]がないと、はっきりしない気がするよな。","balloon#fd6e3728927287a01f06f165ca70e2e1","NPC"
"balloon#e013bd3d768ff29637bc26b8ce8a57a1","諦めるわけにはいかない。","balloon#e013bd3d768ff29637bc26b8ce8a57a1","主人公"
"balloon#5bbd54162feeddb34c8d46f2e4179a5a","[font color=@3]何時何分に火災が発生した[resetfont]のか、正確に理解する必要がありそうだ。","balloon#5bbd54162feeddb34c8d46f2e4179a5a","主人公"
"speaker_主人公","主人公","speaker_主人公",""
