"source","target","id","developer_comments"
"balloon#12936a51623e29b7b1a0497c54507572","是关于[emb exp='tf.names.NPC.me']受伤的事情吧。","balloon#12936a51623e29b7b1a0497c54507572","机翻辅助：

是关于[emb exp='tf.names.NPC.me']受伤的事情吧。

是[emb exp='tf.names.NPC.me']受伤的故事啊。

关于[emb exp='tf.names.NPC.me']的伤。"
"balloon#783a7164e82277aa3745153bfc05749e","以这件事为契机，我想起了一件重要的事。","balloon#783a7164e82277aa3745153bfc05749e","机翻辅助：

以这件事为契机，我想起了一件重要的事。

以这个故事为契机，我想起了重要的事情。

以这个故事为契机，我想起了一件重要的事情。"
"balloon#1f55ed9496e75d75b2ca9fefe8957fac","希望对调查有帮助……","balloon#1f55ed9496e75d75b2ca9fefe8957fac","机翻辅助：

希望对调查有帮助……

要是能对调查有帮助就好了……

如果能帮助调查就好了……"
"balloon#2f36e00f6f10eba9e85070cd7d11e0ae","没错，这件事成了[emb exp='tf.names.itsuki.NPC']回想起记忆的契机。","balloon#2f36e00f6f10eba9e85070cd7d11e0ae","机翻辅助：

没错，这件事成了[emb exp='tf.names.itsuki.NPC']回想起记忆的契机。

没错，这个故事是[emb exp='tf.names.itsuki.NPC']回忆起记忆的契机。

是的，这个故事是[emb exp='tf.names.itsuki.NPC']想起记忆的契机。"
"balloon#5d93431656fdbdb1208a678d1f180136","[emb exp='tf.names.NPC.me']失去意识的时候，究竟发生了什么事呢……","balloon#5d93431656fdbdb1208a678d1f180136","机翻辅助：

[emb exp='tf.names.NPC.me']失去意识的时候，究竟发生了什么事呢……

[emb exp='tf.names.NPC.me']昏过去的时候，到底发生了什么事呢……"
"balloon#b1c48748de8884b08faa37fe9e89f6fb","我总觉得她忘了什么重要的事。","balloon#b1c48748de8884b08faa37fe9e89f6fb","机翻辅助：

我总觉得她忘了什么重要的事。

好像忘记了什么重要的事情。

我觉得好像忘记了什么重要的事情。"
"balloon#65bb781ed7314c4cde0ade1ca0988289","只要有什么契机，或许就能想起来……","balloon#65bb781ed7314c4cde0ade1ca0988289","机翻辅助：

只要有什么契机，或许就能想起来……

如果有什么契机的话，或许能想起来……

如果有什么契机的话，可能会想起来……"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#9bfbb3e781a51c8bd2a1590709f46811","只要继续调查，或许[emb exp='tf.names.itsuki.NPC']会想起什么。","balloon#9bfbb3e781a51c8bd2a1590709f46811","机翻辅助：

只要继续调查，或许[emb exp='tf.names.itsuki.NPC']会想起什么。

随着调查的深入，说不定[emb exp='tf.names.itsuki.NPC']会想起什么。

如果继续调查的话，[emb exp='tf.names.itsuki.NPC']可能会想起什么。"
"speaker_主人公","主人公","speaker_主人公",""
