"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。","balloon#583f7be9a9169decbdeb5973474da03f","机翻辅助：

我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。

传达了对[emb exp='f.npc_sysname']的疑问“[emb exp='f.doubt.title']”的回答的推理。"
"balloon#c78e8ab4fc77e08edabeddc172f23b6e","不错耶，这个推理[font color=@3]可以接受[resetfont]！","balloon#c78e8ab4fc77e08edabeddc172f23b6e","机翻辅助：

不错耶，这个推理[font color=@3]可以接受[resetfont]！

好啊，这个推理的话[font color=@3]能接受[resetfont]哟！

好啊，如果是那个推理[font color=@3]能理解[resetfont]哟！"
"balloon#5035d27e6657f6a8b65c2c1cad48fb4d","这么一来，的确就不是普通外出……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise""]也就是事件了。","balloon#5035d27e6657f6a8b65c2c1cad48fb4d","机翻辅助：

这么一来，的确就不是普通外出……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise""]也就是事件了。

这样的话，确实不只是普通的外出……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise""]也就是说是事件吗。

这样一来，确实不只是普通的外出了……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise""]也就是事件吗？"
"balloon#ce053330375f3348aa0a73a6c0e36e25","我也这么觉得。","balloon#ce053330375f3348aa0a73a6c0e36e25","机翻辅助：

我也这么觉得。

我是这么想的。"
"balloon#a58858e0423b882f8fe3d059794ab729","刚才因为没什么好说的，所以保持沉默……","balloon#a58858e0423b882f8fe3d059794ab729","机翻辅助：

刚才因为没什么好说的，所以保持沉默……

刚才我说没什么好说的，一直保持沉默……

刚才，我沉默着说没有话要说……"
"balloon#3c22141ca17a49b00cc4a7446a5b963a","既然看到了事件性，就把[emb exp='tf.names.NPC.me']的事情也说出来吧。","balloon#3c22141ca17a49b00cc4a7446a5b963a","机翻辅助：

既然看到了事件性，就把[emb exp='tf.names.NPC.me']的事情也说出来吧。

既然事件的性质已经明确，那就说说[emb exp='tf.names.NPC.me']的情况吧。

既然已经发现事件性，[emb exp='tf.names.NPC.me']也把我的事情说出来吧。"
"balloon#cfdd1003b4198194963d2d96dac7bfcf","[font color=@3]从13:26到13:34[resetfont]……","balloon#cfdd1003b4198194963d2d96dac7bfcf","机翻辅助：

[font color=@3]从13:26到13:34[resetfont]……

[font color=@3]13:26到13:34之间[resetfont]但是……"
"balloon#1d5b7d0e9a7174bea63edf791c11900b","[font color=@3][emb exp='tf.names.NPC.me'][resetfont]和[emb exp='tf.names.NPC.chiyo']一起在厨房。","balloon#1d5b7d0e9a7174bea63edf791c11900b","机翻辅助：

[font color=@3][emb exp='tf.names.NPC.me'][resetfont]和[emb exp='tf.names.NPC.chiyo']一起在厨房。

[font color=@3][emb exp='tf.names.NPC.me']在厨房和[emb exp='tf.names.NPC.chiyo']在一起。[resetfont]"
"balloon#3f1015787e4ebdace5b8a0d4dd4b5f14","那是[emb exp='tf.names.NPC.me']最后一次见到她。","balloon#3f1015787e4ebdace5b8a0d4dd4b5f14","机翻辅助：

那是[emb exp='tf.names.NPC.me']最后一次见到她。

那是[emb exp='tf.names.NPC.me']最后一次看到她。

这是[emb exp='tf.names.NPC.me']最后一次看到她。"
"balloon#68dc4f088ab83949cba6a418d55e53cc","[emb exp='tf.names.NPC.daisuke']应该也从柜台看到她的样子，应该可以作证她有出入过吧。","balloon#68dc4f088ab83949cba6a418d55e53cc","机翻辅助：

[emb exp='tf.names.NPC.daisuke']应该也从柜台看到她的样子，应该可以作证她有出入过吧。

[emb exp='tf.names.NPC.daisuke']应该也从接待处看到了情况，所以我想他应该会作证。

[emb exp='tf.names.NPC.daisuke']应该也从接待处看到了情况，所以我想他会为出入作证的。"
