"source","target","id","developer_comments"
"balloon#760e9e0115fee3d79222af35758d6847","我当然会在意啊。","balloon#760e9e0115fee3d79222af35758d6847","机翻辅助：

我当然会在意啊。

在意的事吗，那已经决定了。

在意吗，那是肯定的。"
"balloon#bf5182e80ea88f6d977494adf2b3d15d","虽然知道吵架的原因，但两人起争执是事实。","balloon#bf5182e80ea88f6d977494adf2b3d15d","机翻辅助：

虽然知道吵架的原因，但两人起争执是事实。

虽然知道了争吵的原因，但争执这件事是无法替代的。

虽然知道了吵架的原因，但是争执的事情没有代替。"
"balloon#29fae84afb4ba7a05e349d78df8d05e0","那个温和又很少和人起争执的[emb exp='tf.names.NPC.chiyo']。","balloon#29fae84afb4ba7a05e349d78df8d05e0","机翻辅助：

那个温和又很少和人起争执的[emb exp='tf.names.NPC.chiyo']。

那个性格温厚、很少发生争执的[emb exp='tf.names.NPC.chiyo']。

那个[emb exp='tf.names.NPC.chiyo']很温厚，很少引起纷争。"
"balloon#5c8b405b3961e92514b42bf991401100","果然，只能认为是有什么隐情了。[l][chara_mod time=""@f1"" name=""NPC"" face=""doubt""]也就是说……","balloon#5c8b405b3961e92514b42bf991401100","机翻辅助：

果然，只能认为是有什么隐情了。[l][chara_mod time=""@f1"" name=""NPC"" face=""doubt""]也就是说……

果然，我觉得只能考虑有什么事。[l][chara_mod time=""@f1"" name=""NPC"" face=""doubt""]也就是说……

我觉得还是得先想想有什么事。[l][chara_mod time=""@f1"" name=""NPC"" face=""doubt""]也就是说……"
"balloon#e00afdbb9038b205fdf1064599fdc4f8","[font color=@3][resetfont][emb exp='tf.names.NPC.kusakabe']很可疑！","balloon#e00afdbb9038b205fdf1064599fdc4f8","机翻辅助：

[font color=@3][resetfont][emb exp='tf.names.NPC.kusakabe']很可疑！

[font color=@3][emb exp='tf.names.NPC.kusakabe']很可疑[resetfont]对吧！

[font color=@3][emb exp='tf.names.NPC.kusakabe']好奇怪啊！[resetfont]"
"balloon#5614c7a4a63e1ff060a1edb3a9fbf385","他肯定和[emb exp='tf.names.NPC.chiyo']的消失有关！","balloon#5614c7a4a63e1ff060a1edb3a9fbf385","机翻辅助：

他肯定和[emb exp='tf.names.NPC.chiyo']的消失有关！

肯定和[emb exp='tf.names.NPC.chiyo']消失有关系吧！

一定和[emb exp='tf.names.NPC.chiyo']的消失有关！"
"balloon#aa58a0146dc69cb1d8ae4afd1cb9b7e3","原来[font color=@3][emb exp='tf.names.itsuki.NPC']在怀疑[emb exp='tf.names.itsuki.kusakabe'][resetfont]啊。","balloon#aa58a0146dc69cb1d8ae4afd1cb9b7e3","机翻辅助：

原来[font color=@3][emb exp='tf.names.itsuki.NPC']在怀疑[emb exp='tf.names.itsuki.kusakabe'][resetfont]啊。

[emb exp='tf.names.itsuki.NPC']怀疑[emb exp='tf.names.itsuki.kusakabe']吗。[font color=@3][resetfont]

[emb exp='tf.names.itsuki.NPC']是在怀疑[emb exp='tf.names.itsuki.kusakabe']吗？[font color=@3][resetfont]"
"balloon#c2bbddee8f1d5aa9e4cd94b5b5b58848","只有[emb exp='tf.names.NPC.me']一个人是不明白的，希望[emb exp='tf.names.NPC.itsuki']也能帮忙。","balloon#c2bbddee8f1d5aa9e4cd94b5b5b58848","机翻辅助：

只有[emb exp='tf.names.NPC.me']一个人是不明白的，希望[emb exp='tf.names.NPC.itsuki']也能帮忙。

[emb exp='tf.names.NPC.me']一个人是不明白的，希望[emb exp='tf.names.NPC.itsuki']也来帮忙。

光靠[emb exp='tf.names.NPC.me']一个人是搞不清楚的，所以我也想请[emb exp='tf.names.NPC.itsuki']帮忙。"
"balloon#76569b456d00f1d15dbb8a849550b53c","好的，交给我吧！","balloon#76569b456d00f1d15dbb8a849550b53c","机翻辅助：

好的，交给我吧！"
"balloon#c3aeb877687a16ac81b613b1fa6ddafc","又要拜托你啦！","balloon#c3aeb877687a16ac81b613b1fa6ddafc","机翻辅助：

又要拜托你啦！

又在依赖你了！

我又要靠你了！"
"balloon#091d4dd39e0d805e6d5c51c7b4d56502","虽然[emb exp='tf.names.itsuki.chiyo']和[emb exp='tf.names.itsuki.kusakabe']之间确实有过争执……","balloon#091d4dd39e0d805e6d5c51c7b4d56502","机翻辅助：

虽然[emb exp='tf.names.itsuki.chiyo']和[emb exp='tf.names.itsuki.kusakabe']之间确实有过争执……

[emb exp='tf.names.itsuki.chiyo']和[emb exp='tf.names.itsuki.kusakabe']肯定发生过口角……

[emb exp='tf.names.itsuki.chiyo']和[emb exp='tf.names.itsuki.kusakabe']确实发生了口角……"
"balloon#cf73697825eb3fa1028c77f63aac0e8e","但除了动机之外，[font color=@3][emb exp='tf.names.itsuki.kusakabe']是否参与了此事[resetfont]也必须查个清楚。","balloon#cf73697825eb3fa1028c77f63aac0e8e","机翻辅助：

但除了动机之外，[font color=@3][emb exp='tf.names.itsuki.kusakabe']是否参与了此事[resetfont]也必须查个清楚。

不仅是动机，[font color=@3]是否有与[emb exp='tf.names.itsuki.kusakabe']有关的证据。[resetfont]

不仅要弄清动机，还要弄清楚[emb exp='tf.names.itsuki.kusakabe']有没有相关证据。[font color=@3][resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
