"source","target","id","developer_comments"
"balloon#5415aa537126b30cfc4a80ca85aae2bb","其实我因为太过动摇，所以没注意到一个很严重的疏忽……[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]你看这个。","balloon#5415aa537126b30cfc4a80ca85aae2bb","机翻辅助：

其实我因为太过动摇，所以没注意到一个很严重的疏忽……[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]你看这个。

其实因为太过动摇，我才发现自己忽略了一件大事……请看这个。[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]

事实上，因为过于动摇而忽略了很多。[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]"
"balloon#8d308ce0f7ed070b372ca7fac6e3953a","“SAKURA PHOTO STUDIO”……？","balloon#8d308ce0f7ed070b372ca7fac6e3953a","机翻辅助：

“SAKURA PHOTO STUDIO”……？"
"balloon#727f56c81653d92dd0ae8c0f046ef570","这不是樱花照相馆吗！","balloon#727f56c81653d92dd0ae8c0f046ef570","机翻辅助：

这不是樱花照相馆吗！

樱花照相馆！

樱花照相馆啊！"
"balloon#3f6c4ac72924022afb343feefb4d7402","没错，刚才画着“神隐之印”的纸[font color=@3]似乎是樱花照相馆的便签[resetfont]。","balloon#3f6c4ac72924022afb343feefb4d7402","机翻辅助：

没错，刚才画着“神隐之印”的纸[font color=@3]似乎是樱花照相馆的便签[resetfont]。

是的，刚才画着[font color=@3]神隐之印[resetfont]的纸好像是樱花照相馆的东西。

没错，刚才那张画着“神隐之印”的纸好像是樱花照相馆的[font color=@3]。[resetfont]"
"balloon#b2e2f42092237349e53110c4893f13df","[font color=@3]“神隐之印”是樱花照相馆的便条纸上[resetfont]画的吗！","balloon#b2e2f42092237349e53110c4893f13df","机翻辅助：

[font color=@3]“神隐之印”是樱花照相馆的便条纸上[resetfont]画的吗！

[font color=@3]“神隐之印”是画在[resetfont]樱花照相馆的便签上吗！

[font color=@3]“神隐之印”是画在樱花照相馆的便条纸上的吗！[resetfont]"
"balloon#f1a46b6a4ad0d21bf0a763b6362921a5","既然如此，可以想到的是……","balloon#f1a46b6a4ad0d21bf0a763b6362921a5","机翻辅助：

既然如此，可以想到的是……

这样一来，能想到的是……

这样的话，能想到的是……"
"balloon#a19e940d245c3234b873b343d856df16","[font color=@3]佐仓家的某个人[resetfont]和这次的事件有关。","balloon#a19e940d245c3234b873b343d856df16","机翻辅助：

[font color=@3]佐仓家的某个人[resetfont]和这次的事件有关。

[font color=@3]也就是说，佐仓家的某个人是否与此次事件有关。[resetfont]

[font color=@3]也就是说，佐仓家可能有人和这次的事件有关。[resetfont]"
"balloon#b5ffb821249fed9a1061fb8702812e97","既然发现了这张便签，[font color=@3]佐仓家和这次事件的关系[resetfont]的确令人在意。","balloon#b5ffb821249fed9a1061fb8702812e97","机翻辅助：

既然发现了这张便签，[font color=@3]佐仓家和这次事件的关系[resetfont]的确令人在意。

确实，既然找到了这张便条纸，就不会在意他和佐仓家的关系。[font color=@3][resetfont]

确实，既然找到了这张便条纸，就不要在意和佐仓家的关系。[font color=@3][resetfont]"
"balloon#b7ef26254cd83afb02a74e3111543eb3","我希望[emb exp='tf.names.NPC.itsuki']能再借我力量。","balloon#b7ef26254cd83afb02a74e3111543eb3","机翻辅助：

我希望[emb exp='tf.names.NPC.itsuki']能再借我力量。

希望你能再次借助[emb exp='tf.names.NPC.itsuki']的力量。

还想借[emb exp='tf.names.NPC.itsuki']的力量。"
"balloon#b779677fb203d3c6be7444ebf9e87e9b","我知道了，我会调查看看！""","balloon#b779677fb203d3c6be7444ebf9e87e9b","机翻辅助：

我知道了，我会调查看看！""

知道了，我去查一下！

好的，我查一下！"
"balloon#6c49f8d81456248d00bd2392f0a3fc92","谢谢，我很依赖你哦。","balloon#6c49f8d81456248d00bd2392f0a3fc92","机翻辅助：

谢谢，我很依赖你哦。

谢谢，我很依赖你。

谢谢，我靠你啦。"
"balloon#81f65bb94f5c48a3591001e910a6a0fc","既然有便签这个明确的证据……","balloon#81f65bb94f5c48a3591001e910a6a0fc","机翻辅助：

既然有便签这个明确的证据……

既然有便条纸这个明确的证据……

既然有备忘录这一明确的证据……"
"balloon#264b3a12f07d39bd2500273bbe993522","[font color=@3]应该去问问对这张便签有印象的人[resetfont]。","balloon#264b3a12f07d39bd2500273bbe993522","机翻辅助：

[font color=@3]应该去问问对这张便签有印象的人[resetfont]。

应该向对这张纸条有线索的人问一问。[font color=@3][resetfont]

应该问问对这张便条有印象的人。[font color=@3][resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
