"source","target","id","developer_comments"
"balloon#d387b9908fab24f0bdc3757ab8117b16","调查“式音岛神隐”似乎很辛苦啊。","balloon#d387b9908fab24f0bdc3757ab8117b16","机翻辅助：

调查“式音岛神隐”似乎很辛苦啊。

关于“式音岛神隐”的调查，看起来很辛苦啊。

要调查“式音岛神隐”，好像相当困难。"
"balloon#3073a1720a4ca036ceab9e1e5bb00a6b","毕竟那是很久以前的事件，大家都不太愿意提起。","balloon#3073a1720a4ca036ceab9e1e5bb00a6b","机翻辅助：

毕竟那是很久以前的事件，大家都不太愿意提起。

因为是以前的案子，大家都不太想说。

因为是以前的事件，大家都不怎么想说。"
"balloon#ed1d981abd344e6bb15b63386376ad16","毕竟[emb exp='tf.names.NPC.me']也不太清楚。","balloon#ed1d981abd344e6bb15b63386376ad16","机翻辅助：

毕竟[emb exp='tf.names.NPC.me']也不太清楚。

[emb exp='tf.names.NPC.me']也不太清楚。"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#12234144c3b0efff81856d9916a62b8c","[emb exp='tf.names.itsuki.NPC']好像对“神隐”没有那么清楚。","balloon#12234144c3b0efff81856d9916a62b8c","机翻辅助：

[emb exp='tf.names.itsuki.NPC']好像对“神隐”没有那么清楚。

[emb exp='tf.names.itsuki.NPC']好像对“神隐”没有那么了解。

[emb exp='tf.names.itsuki.NPC']好像对“神隐”不太了解。"
"balloon#0a3512dc98f81a02f027d784ce9d4e53","“式音岛神隐”吗……","balloon#0a3512dc98f81a02f027d784ce9d4e53","机翻辅助：

“式音岛神隐”吗……

是“式音岛神隐”吗……"
"balloon#b141610911c22c22dfe0a19957997100","因为是很久以前的事，老实说，[emb exp='tf.names.NPC.me']也只知道传闻而已。","balloon#b141610911c22c22dfe0a19957997100","机翻辅助：

因为是很久以前的事，老实说，[emb exp='tf.names.NPC.me']也只知道传闻而已。

这是很久以前的事了，说实话，[emb exp='tf.names.NPC.me']也不知道比传闻更多的事情。

那是很久以前的事了，说实话，[emb exp='tf.names.NPC.me']也不知道更多的传闻。"
"balloon#43dd108c2be36afbbd0576c4fae1268f","不过，和[emb exp='tf.names.NPC.chiyo']说话的时候，最好还是小心一点。","balloon#43dd108c2be36afbbd0576c4fae1268f","机翻辅助：

不过，和[emb exp='tf.names.NPC.chiyo']说话的时候，最好还是小心一点。

但是和[emb exp='tf.names.NPC.chiyo']说话的时候，还是注意一点比较好。

不过和[emb exp='tf.names.NPC.chiyo']说话的时候，还是稍微注意一下比较好。"
"balloon#337cd4422aaa1b02299bf8b40bf62b7c","咦，什么意思？","balloon#337cd4422aaa1b02299bf8b40bf62b7c","机翻辅助：

咦，什么意思？

什么意思？

咦，怎么回事？"
"balloon#430e54867aa35bf7ddf98a5c32e2b5ab","就算是平常超温和的[emb exp='tf.names.NPC.chiyo']也……","balloon#430e54867aa35bf7ddf98a5c32e2b5ab","机翻辅助：

就算是平常超温和的[emb exp='tf.names.NPC.chiyo']也……

平时温厚到超厉害的[emb exp='tf.names.NPC.chiyo']也有哦……

平时也有非常温厚的[emb exp='tf.names.NPC.chiyo']……"
"balloon#f0e79e41f5ec11e705b04fb816988d6d","只有在别人提到[font color=@3][emb exp='tf.names.NPC.tetsuo']的时候会生气[resetfont]呢。","balloon#f0e79e41f5ec11e705b04fb816988d6d","机翻辅助：

只有在别人提到[font color=@3][emb exp='tf.names.NPC.tetsuo']的时候会生气[resetfont]呢。

只有被别人说了[emb exp='tf.names.NPC.tetsuo']的时候才会生气。[font color=@3][resetfont]

只有被人提起[emb exp='tf.names.NPC.tetsuo']的时候才会生气。[font color=@3][resetfont]"
"balloon#bc11fac12056837d336909980a78faa2","不过，这也是当然的吧……[l][chara_mod time=""@f1"" name=""NPC"" face=""sad""]因为对[emb exp='tf.names.NPC.chiyo']而言，那不可能是会被遗忘的事件。","balloon#bc11fac12056837d336909980a78faa2","机翻辅助：

不过，这也是当然的吧……[l][chara_mod time=""@f1"" name=""NPC"" face=""sad""]因为对[emb exp='tf.names.NPC.chiyo']而言，那不可能是会被遗忘的事件。

当然啦……对[emb exp='tf.names.NPC.chiyo']来说，这是不可能忘记的事件。[l][chara_mod time=""@f1"" name=""NPC"" face=""sad""]

对[emb exp='tf.names.NPC.chiyo']来说，这是不可能忘记的事件。[l][chara_mod time=""@f1"" name=""NPC"" face=""sad""]"
"balloon#4625de665a8f31520ba41dce20e4d15f","那个[emb exp='tf.names.itsuki.chiyo']，也会[font color=@3]对[emb exp='tf.names.itsuki.tetsuo']的话题变得情绪化[resetfont]吗？","balloon#4625de665a8f31520ba41dce20e4d15f","机翻辅助：

那个[emb exp='tf.names.itsuki.chiyo']，也会[font color=@3]对[emb exp='tf.names.itsuki.tetsuo']的话题变得情绪化[resetfont]吗？

即使是那个[emb exp='tf.names.itsuki.chiyo']，对[emb exp='tf.names.itsuki.tetsuo']的故事也会感情用事吗。[font color=@3][resetfont]

即使是[emb exp='tf.names.itsuki.chiyo']，也会对[emb exp='tf.names.itsuki.tetsuo']的故事感情用事吗？[font color=@3][resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
