"source","target","id","developer_comments"
"balloon#12b93b8f29fc2621fe76e8c6987f5d45","[emb exp='tf.names.itsuki.chiyo']の協力者は、あなたですね……","balloon#12b93b8f29fc2621fe76e8c6987f5d45","主人公"
"balloon#cd1d11236e85573f785806ba05b8b33f","[emb exp='tf.names.itsuki.NPC']！","balloon#cd1d11236e85573f785806ba05b8b33f","主人公"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……。","balloon#9c1a2d238dba9a227727e6958e4f48f5","NPC"
"balloon#7e79922496bbc3dadace9724c60abdc4","そうなんだろ、[emb exp='tf.names.yohei.NPC']。","balloon#7e79922496bbc3dadace9724c60abdc4","陽平"
"balloon#baa77d12e5e3b6a24484366f688e89f8","[emb exp='tf.names.daisuke.chiyo']は、無事なんだよな！","balloon#baa77d12e5e3b6a24484366f688e89f8","大助"
"balloon#185d8cf733d7041b21a67f39b8735291","[emb exp='tf.names.kusakabe.NPC']、真相を聞かせてくれないか。","balloon#185d8cf733d7041b21a67f39b8735291","日下部"
"balloon#2726b625d28b3fe97239295a0745bbf2","[emb exp='tf.names.NPC.me']は……","balloon#2726b625d28b3fe97239295a0745bbf2","NPC"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_陽平","陽平","speaker_陽平",""
"speaker_大助","大助","speaker_大助",""
"speaker_日下部","日下部","speaker_日下部",""
