"source","target","id","developer_comments"
"balloon#18fcfe368f072befc61079bf57c573a9","没想到大家会怀疑[emb exp='tf.names.itsuki.me']是共犯！","balloon#18fcfe368f072befc61079bf57c573a9","机翻辅助：

没想到大家会怀疑[emb exp='tf.names.itsuki.me']是共犯！

不会吧，[emb exp='tf.names.itsuki.me']竟然被大家怀疑是合作者！

万万没想到，大家竟然怀疑[emb exp='tf.names.itsuki.me']是帮手！"
"balloon#f0c6bb42ac6fb4cb4465f7f13347fd0d","为什么要这么做呢，[emb exp='tf.names.yohei.itsuki']……？","balloon#f0c6bb42ac6fb4cb4465f7f13347fd0d","机翻辅助：

为什么要这么做呢，[emb exp='tf.names.yohei.itsuki']……？

为什么要做那样的事，[emb exp='tf.names.yohei.itsuki']……？

[emb exp='tf.names.yohei.itsuki']，你为什么要这么做……？"
"balloon#fe5fea07f391580b32ca015a41e0261e","真的不是[emb exp='tf.names.itsuki.me']！","balloon#fe5fea07f391580b32ca015a41e0261e","机翻辅助：

真的不是[emb exp='tf.names.itsuki.me']！

真的，不是[emb exp='tf.names.itsuki.me']！"
"balloon#b24a0c83cf90516ff8c205c45d5d0b09","没想到[emb exp='tf.names.makino.itsuki']会是协助者……","balloon#b24a0c83cf90516ff8c205c45d5d0b09","机翻辅助：

没想到[emb exp='tf.names.makino.itsuki']会是协助者……

没想到[emb exp='tf.names.makino.itsuki']竟然是合作者……

没想到[emb exp='tf.names.makino.itsuki']是帮手……"
"balloon#3143508f7955ae963b258067740d9417","不是我……","balloon#3143508f7955ae963b258067740d9417","机翻辅助：

不是我……

不一样……

不是的……"
"balloon#f0dd0a8f9336b6505012c4bcc46a5f4c","你为什么要这么做？","balloon#f0dd0a8f9336b6505012c4bcc46a5f4c","机翻辅助：

你为什么要这么做？

你为什么这么做？

你为什么要做那种事？"
"balloon#0176b308ddedd7fc24f38dabc2cf4d38","大家请相信我……","balloon#0176b308ddedd7fc24f38dabc2cf4d38","机翻辅助：

大家请相信我……

大家，请相信我……"
"balloon#2900de294609cd0599597620d20cd862","拜托你了，[emb exp='tf.names.daisuke.itsuki']！","balloon#2900de294609cd0599597620d20cd862","机翻辅助：

拜托你了，[emb exp='tf.names.daisuke.itsuki']！

拜托了，[emb exp='tf.names.daisuke.itsuki']！

拜托啦，[emb exp='tf.names.daisuke.itsuki']！"
"balloon#58b7d9c0e94c04c004c910e2141b28db","告诉我老妈在哪里！","balloon#58b7d9c0e94c04c004c910e2141b28db","机翻辅助：

告诉我老妈在哪里！

告诉我妈妈在哪里！

告诉我我妈在哪里！"
"balloon#a6313716fcc39c8486231840ecc70333","[emb exp='tf.names.itsuki.me']也想知道……","balloon#a6313716fcc39c8486231840ecc70333","机翻辅助：

[emb exp='tf.names.itsuki.me']也想知道……

[emb exp='tf.names.itsuki.me']也想知道那个……"
"message10#ca316a034ae388797d10fabe30a097f0","在大家怀疑的协助者中，最可疑的就是[font color=@1]树[resetfont]。","message10#ca316a034ae388797d10fabe30a097f0","机翻辅助：

在大家怀疑的协助者中，最可疑的就是[font color=@1]树[resetfont]。

作为千世的帮手，最被怀疑的是[font color=@1]树[resetfont]。

作为千世的合作者，最令人怀疑的是树。[font color=@1][resetfont]"
"message10#ff74bb9a82c682d84e458ff8b9572c6b","但是树绝不说出千世的下落。[l]
大家决定一起寻找千世的下落。","message10#ff74bb9a82c682d84e458ff8b9572c6b","机翻辅助：

但是树绝不说出千世的下落。[l]
大家决定一起寻找千世的下落。

但是树并没有说出千世的去向。[l]
大家决定合作寻找千世的去向。

但是，树绝对没有说过千世的去向。大家决定齐心协力寻找千世的下落。[l]"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_陽平","阳平","speaker_陽平","机翻辅助：

阳平"
"speaker_牧野","牧野","speaker_牧野",""
"speaker_日下部","日下部","speaker_日下部",""
"speaker_大助","大助","speaker_大助","机翻辅助：

大助

口大助曾经"
