"source","target","id","developer_comments"
"balloon#583f7be9a9169decbdeb5973474da03f","我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。","balloon#583f7be9a9169decbdeb5973474da03f","机翻辅助：

我将推理出的答案告诉[emb exp='f.npc_sysname']，回答它[emb exp='f.doubt.title']的疑问。

传达了对[emb exp='f.npc_sysname']的疑问“[emb exp='f.doubt.title']”的回答的推理。"
"balloon#b0ab8e422fb228031c5db63600c42523","嗯，这个推理[font color=@3]可以接受[resetfont]。","balloon#b0ab8e422fb228031c5db63600c42523","机翻辅助：

嗯，这个推理[font color=@3]可以接受[resetfont]。

嗯，如果是那个推理[font color=@3]能理解[resetfont]。

嗯，这个推理的话能接受。[font color=@3][resetfont]"
"balloon#2e41db2d490d363d41aa805ab4c5cc2d","也就是说，[emb exp='tf.names.NPC.iroha']不是在发现尸体的山中小屋……","balloon#2e41db2d490d363d41aa805ab4c5cc2d","机翻辅助：

也就是说，[emb exp='tf.names.NPC.iroha']不是在发现尸体的山中小屋……

也就是说，[emb exp='tf.names.NPC.iroha']不是发现尸体的山间小屋……

也就是说，[emb exp='tf.names.NPC.iroha']不是在发现尸体的小木屋里……"
"balloon#d2edda8ab593e6caf0740294a2d0fdbf","[font color=@3][resetfont]是在照相馆被杀害的吧。","balloon#d2edda8ab593e6caf0740294a2d0fdbf","机翻辅助：

[font color=@3][resetfont]是在照相馆被杀害的吧。

[font color=@3]就是说在照相馆被杀害了。[resetfont]

[font color=@3]是在照相馆被杀害的。[resetfont]"
"balloon#d622f3a06dc46556132e19a1e60df289","没错，[emb exp='tf.names.itsuki.iroha']是在[font color=@3]照相馆被杀害[resetfont]之后，才被搬进山中小屋的。","balloon#d622f3a06dc46556132e19a1e60df289","机翻辅助：

没错，[emb exp='tf.names.itsuki.iroha']是在[font color=@3]照相馆被杀害[resetfont]之后，才被搬进山中小屋的。

没错，[emb exp='tf.names.itsuki.iroha']是在照相馆被杀害后，被送进山中小屋的。[font color=@3][resetfont]

没错，[emb exp='tf.names.itsuki.iroha']是在照相馆被杀害后被运到山中小屋的。[font color=@3][resetfont]"
"balloon#7a4f0f08e5e8f347ea045aeda4ed1011","特地把尸体运到那种地方吗……","balloon#7a4f0f08e5e8f347ea045aeda4ed1011","机翻辅助：

特地把尸体运到那种地方吗……

特意把尸体运到那样的地方吗……

特意把尸体搬到那样的地方吗……"
"balloon#2f059d4e6c1b99ed156d97c4aec0da3f","……原来如此，考虑到那家伙的手法，就能理解了。","balloon#2f059d4e6c1b99ed156d97c4aec0da3f","机翻辅助：

……原来如此，考虑到那家伙的手法，就能理解了。

……原来如此，一想到那家伙的手法就能理解了。

……原来如此，一想到是他的手法就理解了。"
"balloon#1077f0f86bd6b0e65d48903a01973563","那家伙……？","balloon#1077f0f86bd6b0e65d48903a01973563","机翻辅助：

那家伙……？"
"balloon#3a64c8b8e095b54e4440cf9e979d393c","……你没看到吗？","balloon#3a64c8b8e095b54e4440cf9e979d393c","机翻辅助：

……你没看到吗？

……你没看见吗？"
"balloon#538a35f49fc0118e67f0950a29fd1a38","遗体旁边的“神隐之印”。","balloon#538a35f49fc0118e67f0950a29fd1a38","机翻辅助：

遗体旁边的“神隐之印”。"
"balloon#d740492e455de8c27d2940c3d9ef5ea5","这个印记，一定代表……[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]不，现在先不说。","balloon#d740492e455de8c27d2940c3d9ef5ea5","机翻辅助：

这个印记，一定代表……[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]不，现在先不说。

这个记号表示的一定是……[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]不，现在好像很好。

这个记号表示的，一定是……不，现在就不说了。[l][chara_mod time=""@f1"" name=""NPC"" face=""earnest""]"
