"source","target","id","developer_comments"
"text#507fa516efac7caf203160eb8eca0ec1","……好怀念的光景。[l]
我想起第一次来到岛上时的事情。","text#507fa516efac7caf203160eb8eca0ec1","机翻辅助：

……好怀念的光景。[l]
我想起第一次来到岛上时的事情。

……令人怀念的情景。[l]
这让我想起了第一次访问岛屿时的情景。

……令人怀念的景象。我想起了第一次来到岛上时的情景。[l]"
"text#cca3264620b8af74143440fd747c345d","和当时不同的是，千世奶奶没有来接我……","text#cca3264620b8af74143440fd747c345d","机翻辅助：

和当时不同的是，千世奶奶没有来接我……

和那时不同的是，没有千世奶奶的迎接吧……

和那个时候不同的是，没有千世奶奶的迎接吧……"
"text#83ab8baa20570733f8e9e2893a957256","好，去照相馆吧。[l]
只要能看一眼“全家福”，一定就能回到原本的时代。","text#83ab8baa20570733f8e9e2893a957256","机翻辅助：

好，去照相馆吧。[l]
只要能看一眼“全家福”，一定就能回到原本的时代。

好，我们去照相馆吧。[l]
如果能看一眼“全家福”，就能回到原来的时代。

好，去照相馆吧。[l]
如果能看一眼“家庭照片”，一定能回到原来的时代。"
"text#069fa721117a154653869f70e6ef2881","我还能重新来过。[l]
不要放弃，为了改变过去，要挑战几次都行。","text#069fa721117a154653869f70e6ef2881","机翻辅助：

我还能重新来过。[l]
不要放弃，为了改变过去，要挑战几次都行。

还可以重做。[l]
不要放弃，为了改变过去，要多挑战几次。

还可以重来。不要放弃，要不断地挑战改变过去。[l]"
"text#9448b3674bfc742d6f7e4d113b72b3f6","但是，我的愿望却轻易地崩毁。","text#9448b3674bfc742d6f7e4d113b72b3f6","机翻辅助：

但是，我的愿望却轻易地崩毁。

但是，那样的我的愿望脆弱地崩溃了。

但是，我的愿望却脆弱地破灭了。"
"text#86dd42faec91f9bb342eb3477c666267","映入眼帘的，是烧得面目全非的照相馆。","text#86dd42faec91f9bb342eb3477c666267","机翻辅助：

映入眼帘的，是烧得面目全非的照相馆。

在那里看到的是惨不忍睹的照相馆的废墟。

那里是照相馆的废墟，看上去惨不忍睹。"
"text#120bb161498425aa63abe548efd9ffa1","怎么可能……[l]
过去改变了。","text#120bb161498425aa63abe548efd9ffa1","机翻辅助：

怎么可能……[l]
过去改变了。

那样愚蠢的……[l]
过去发生了变化。

怎么可能……[l]
过去发生了变化。"
"text#58bca9537a8708e7047309dabfc8a0d3","我哑口无言，呆呆地站在原地。[l]
然后，有人走近我身边。","text#58bca9537a8708e7047309dabfc8a0d3","机翻辅助：

我哑口无言，呆呆地站在原地。[l]
然后，有人走近我身边。

我失去了语言，茫然地站了起来。[l]
然后，有人接近了我。

我哑口无言，呆呆地站在原地。然后，有人接近了这样的我。[l]"
"text#2b1d1c337b1dbd2fbe8bf77636af8077","你是那时候的……","text#2b1d1c337b1dbd2fbe8bf77636af8077","机翻辅助：

你是那时候的……

你，那个时候的……

你是那个时候的……"
"text#0ec26ba5e3a6b2be7c7d33b609b3eae9","出现的人是拿着花束的真岛先生。[l]
我望向照相馆，发现门口放了很多花束。","text#0ec26ba5e3a6b2be7c7d33b609b3eae9","机翻辅助：

出现的人是拿着花束的真岛先生。[l]
我望向照相馆，发现门口放了很多花束。

出现的是带着花束的真岛先生。[l]
从照相馆的角度看，前面放着很多花束。

出现的是拿着花束的真岛先生。往照相馆的方向一看，前面摆着很多花束。[l]"
"text#f7659e9df58a0f6aa608b21cef1280ab","……真岛先生，请告诉我。[l]
这里发生了什么事？","text#f7659e9df58a0f6aa608b21cef1280ab","机翻辅助：

……真岛先生，请告诉我。[l]
这里发生了什么事？

……真岛先生，请告诉我。[l]
这里发生了什么。"
"text#0a3ee9d6d2869b2b4681c01714b11d84","然后真岛先生告诉我。","text#0a3ee9d6d2869b2b4681c01714b11d84","机翻辅助：

然后真岛先生告诉我。

然后真岛先生告诉了我。"
"text#4baba5d5e6d990457ebbc4d5da27f9a3","昨晚，照相馆发生火灾。","text#4baba5d5e6d990457ebbc4d5da27f9a3","机翻辅助：

昨晚，照相馆发生火灾。

昨天晚上照相馆发生了火灾。

昨天晚上，照相馆发生了火灾。"
"text#4f897ff39a6e00927320b7d5a6c71632","被卷入火灾而丧生的人是千世奶奶、大助先生、小阳，还有来玩的亲戚家的两个小孩……[l]彩叶和歌叶。","text#4f897ff39a6e00927320b7d5a6c71632","机翻辅助：

被卷入火灾而丧生的人是千世奶奶、大助先生、小阳，还有来玩的亲戚家的两个小孩……[l]彩叶和歌叶。

还有被卷入火灾身亡的千世奶奶、大助先生和小阳，还有来玩的亲戚的两个孩子……[l]彩叶和歌叶。

然后被卷入火灾而死亡的是千世奶奶、大助先生和小阳、来玩的亲戚的两个孩子……[l]彩叶和歌叶。"
"text#61d0cb3d852b159e9d8b7f7b70502dc6","……都是我的错。","text#61d0cb3d852b159e9d8b7f7b70502dc6","机翻辅助：

……都是我的错。

……是我的错。

……都怪我。"
"text#343e995838281be7af8c466bf025ef51","其实原本不应该发生这种事。","text#343e995838281be7af8c466bf025ef51","机翻辅助：

其实原本不应该发生这种事。

其实这样的事件是不可能发生的。

其实不应该发生这样的事件。"
"text#8b9a104331b2349be547fa459dd094b9","因为我来到这里，影响了过去。","text#8b9a104331b2349be547fa459dd094b9","机翻辅助：

因为我来到这里，影响了过去。

因为我来了，所以影响了过去。

因为我的到来，影响了过去。"
"text#0e383bef98a782a893f40c7f72801ff9","而且是以最糟糕的形式。","text#0e383bef98a782a893f40c7f72801ff9","机翻辅助：

而且是以最糟糕的形式。

以最坏的形式。

以最糟糕的方式。"
"text#46253a1a52df77d0bc409264b0909692","现在海老原先生是重要关系人，正在接受调查。","text#46253a1a52df77d0bc409264b0909692","机翻辅助：

现在海老原先生是重要关系人，正在接受调查。

现在海老原先生作为重要证人正在接受调查。

现在海老原先生作为重要参考人正在接受调查。"
"text#c6e150002ce30c52a78d4011c9460442","……我要回去工作了，改天再见。","text#c6e150002ce30c52a78d4011c9460442","机翻辅助：

……我要回去工作了，改天再见。

……我会回去执勤的，再找个地方。

……我要回去上班了，又在哪里。"
"text#686f1d4f8be25313509b7494981a27b8","真岛先生这么说完，就去照相馆献花，然后回到派出所。","text#686f1d4f8be25313509b7494981a27b8","机翻辅助：

真岛先生这么说完，就去照相馆献花，然后回到派出所。

真岛先生说完，在照相馆献上花圈，然后回到派出所。

真岛先生这样说着，在照相馆供奉了献花之后回到了驻地。"
"text#8ad24570e86194ab5260b97b05f6e91b","海老原先生一定不是犯人。[l]
应该还有其他真凶。","text#8ad24570e86194ab5260b97b05f6e91b","机翻辅助：

海老原先生一定不是犯人。[l]
应该还有其他真凶。

海老原先生一定不是犯人吧。[l]
应该还有其他真凶。

海老原先生一定不是凶手吧。应该还有其他真正的凶手。[l]"
"text#2995431fc46c1ab2c4976662ff845f29","但是，“全家福”连同照相馆一起烧毁了。[l]
我已经无法回到未来。","text#2995431fc46c1ab2c4976662ff845f29","机翻辅助：

但是，“全家福”连同照相馆一起烧毁了。[l]
我已经无法回到未来。

但是“家庭照片”连照相馆都被烧毁了。[l]
我已经无法回到未来。

但是“全家福”却连同照相馆一起被烧毁了。我已经无法回到未来。[l]"
"text#36bf3678402b3706bbe4980db1d7ba99","接下来到底该怎么办才好？","text#36bf3678402b3706bbe4980db1d7ba99","机翻辅助：

接下来到底该怎么办才好？

到底今后该怎么办才好呢。

今后到底该怎么办才好呢？"
