"source","target","id","developer_comments"
"balloon#38bb6f4ed84c4621b9927fd6b37888c3","……绝对。","balloon#38bb6f4ed84c4621b9927fd6b37888c3","机翻辅助：

……绝对。"
"balloon#7655d8c7da283e58744014745cef86fd","…………绝对。","balloon#7655d8c7da283e58744014745cef86fd","机翻辅助：

…………绝对。

…………绝对是这样。

……绝对是这样。"
"balloon#336989617b69c0a732a7d478376f740b","………………绝对没错。","balloon#336989617b69c0a732a7d478376f740b","机翻辅助：

………………绝对没错。

………………绝对是这样的。

……………绝对是这样。"
"balloon#a2ae085012b621d0e27314d7d9701ae7","绝对、绝对、绝对、绝对、绝对、绝对、绝对、绝对……","balloon#a2ae085012b621d0e27314d7d9701ae7","机翻辅助：

绝对、绝对、绝对、绝对、绝对、绝对、绝对、绝对……

绝对、绝对、绝对、绝对、绝对、绝对、绝对……"
"balloon#4b25a2417d14adcec5808ea057e1dadd","哇，他一个人嘀咕个不停，感觉好难接近。","balloon#4b25a2417d14adcec5808ea057e1dadd","机翻辅助：

哇，他一个人嘀咕个不停，感觉好难接近。

哇，总觉得一个人嘟嘟囔囔的，气氛很难接近。

哇，好像一个人在说话，感觉很难接近。"
"balloon#806004aebd4bc7b5109f4de8c801f73b","还是悄悄地拉开距离吧……","balloon#806004aebd4bc7b5109f4de8c801f73b","机翻辅助：

还是悄悄地拉开距离吧……

为了不被注意到，保持距离……

在不被发现的情况下，保持距离……"
"balloon#1fbc28d73b4a3dc0ae473aab46e415ba","绝对、绝……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise"" position=""right""]伊月！！","balloon#1fbc28d73b4a3dc0ae473aab46e415ba","机翻辅助：

绝对、绝……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise"" position=""right""]伊月！！

绝对，绝对……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise"" position=""right""]什么时候来的！！

绝对、绝对……[l][chara_mod time=""@f1"" name=""NPC"" face=""surprise"" position=""right""]何时君！！"
"balloon#0087a1d5f5a8b09dd8826695a806d623","哎呀，来得正好！","balloon#0087a1d5f5a8b09dd8826695a806d623","机翻辅助：

哎呀，来得正好！

稍微，正好的地方！"
"balloon#b292ee03ec32610b5d791f92eceb9b88","这怎么可能来得正好……[l][chara_mod time=""@f1"" name=""主人公"" face=""trouble""]绝对。","balloon#b292ee03ec32610b5d791f92eceb9b88","机翻辅助：

这怎么可能来得正好……[l][chara_mod time=""@f1"" name=""主人公"" face=""trouble""]绝对。

这不可能是恰到好处的家伙……[l][chara_mod time=""@f1"" name=""主人公"" face=""trouble""]绝对。

这不可能是正好的家伙……[l][chara_mod time=""@f1"" name=""主人公"" face=""trouble""]绝对。"
"speaker_主人公","主人公","speaker_主人公",""
