"source","target","id","developer_comments"
"text#29405bdd0d6170f1627ab592ff2b4d67","眼前是鲜血。","text#29405bdd0d6170f1627ab592ff2b4d67","机翻辅助：

眼前是鲜血。"
"text#15933351df517ce44220dda41120fa0b","还有我握着的菜刀深深刺进千世奶奶尸体的景象。","text#15933351df517ce44220dda41120fa0b","机翻辅助：

还有我握着的菜刀深深刺进千世奶奶尸体的景象。

我紧握的菜刀深深地刺穿了千世奶奶的尸体。

然后我紧握的菜刀，深深刺入千世奶奶的尸体。"
"text#9945912c37f8dcface603d0d720fbe87","呜、呜哇啊啊啊啊啊！","text#9945912c37f8dcface603d0d720fbe87","机翻辅助：

呜、呜哇啊啊啊啊啊！

呜、哇啊啊啊啊啊！

啊啊啊啊啊啊啊！"
"text#aed4b444959f5db44c258a65ad65c8b0","我的惨叫声在照相馆里回荡。","text#aed4b444959f5db44c258a65ad65c8b0","机翻辅助：

我的惨叫声在照相馆里回荡。

我的尖叫响彻照相馆。

我的尖叫声响彻了照相馆。"
"text#ec4e65c756c4cdeb921e3293e8265fb6","小树，你没事吧？","text#ec4e65c756c4cdeb921e3293e8265fb6","机翻辅助：

小树，你没事吧？

小树，没事吧！？

小树，没关系！？"
"text#589ec2fe5c88dcac89592724f96a06e1","歌叶跑到愣在原地的我身边。","text#589ec2fe5c88dcac89592724f96a06e1","机翻辅助：

歌叶跑到愣在原地的我身边。

歌叶赶到了目瞪口呆的我身边。

我呆住了，歌叶跑了过来。"
"text#fb184d33aed65515ee7eaea229e2cecc","树——","text#fb184d33aed65515ee7eaea229e2cecc","机翻辅助：

树——

树区——"
"text#c0629178c3eebd834d58ab183610d95c","…………","text#c0629178c3eebd834d58ab183610d95c",""
"text#84828b50e2284cb77d142676efe65b8e","但是，目睹惨剧的歌叶失去意识，当场倒下。","text#84828b50e2284cb77d142676efe65b8e","机翻辅助：

但是，目睹惨剧的歌叶失去意识，当场倒下。

但是目睹惨剧的歌叶失去了意识，当场倒下。

但是目睹惨剧的歌叶失去了意识，当场倒下了。"
"text#61d731e4264d3ea4875d5143821dad8d","然后，爸爸立刻现身。","text#61d731e4264d3ea4875d5143821dad8d","机翻辅助：

然后，爸爸立刻现身。

然后很快，父亲出现了。

爸爸很快就出现了。"
