"source","target","id","developer_comments"
"[0]/title","想相信树","[0]/title","机翻辅助：

想相信树

想要相信树

我想相信树"
"[0]/desc","仁想要相信<font color='@1'>树不是犯人</font>。能够证明树的清白的<font color='@1'> @sl_a  @sl_c </font>是什么？","[0]/desc","机翻辅助：

仁想要相信<font color='@1'>树不是犯人</font>。能够证明树的清白的<font color='@1'> @sl_a  @sl_c </font>是什么？

仁想相信树不是犯人。证明树的无辜的是什么？<font color='@1'></font><font color='@1'> @sl_a  @sl_c </font>

仁相信树不是犯人。能证明树清白的<font color='@1'>是什么？</font><font color='@1'> @sl_a  @sl_c </font>"
"[0]/inference_help_text","要解决仁的疑问，需要<br><font color=@1>指出影山行动时间上的矛盾</font><br>的线索。","[0]/inference_help_text","机翻辅助：

要解决仁的疑问，需要<br><font color=@1>指出影山行动时间上的矛盾</font><br>的线索。

为了解决仁的疑问，我们需要能反映影山行动时间矛盾的线索。<br><font color=@1></font><br>

要想解决仁的疑问，就必须掌握影山行动时间矛盾的线索。<br><font color=@1></font><br>"
"[1]/title","树身上发生了什么事？","[1]/title","机翻辅助：

树身上发生了什么事？

树身上发生了什么？"
"[1]/desc","牧野在意<font color='@1'>树在照相馆发生了什么事</font>。能够特定树发生过什么事的<font color='@1'> @sl_c @sl_b </font>是什么？","[1]/desc","机翻辅助：

牧野在意<font color='@1'>树在照相馆发生了什么事</font>。能够特定树发生过什么事的<font color='@1'> @sl_c @sl_b </font>是什么？

牧野很在意照相馆里的树木身上发生了什么。与树发生的事情的特定相连的<font color='@1'>是什么？</font><font color='@1'> @sl_c @sl_b </font>

牧野在照相馆很在意树发生了什么事。与树发生的事件的特定相关的<font color='@1'>是什么？</font><font color='@1'> @sl_c @sl_b </font>"
"[1]/inference_help_text","为了解决牧野的疑问，需要<br><font color=@1>显示树睡着的原因</font><br>的线索。","[1]/inference_help_text","机翻辅助：

为了解决牧野的疑问，需要<br><font color=@1>显示树睡着的原因</font><br>的线索。

为了解决牧野的疑问，我们需要找出能证明树木沉睡原因的线索。<br><font color=@1></font><br>

要想解决牧野的疑问，就需要有线索来证明树木长眠的原因。<br><font color=@1></font><br>"
"[2]/title","钮扣的主人是谁？","[2]/title","机翻辅助：

钮扣的主人是谁？

纽扣的主人是？

纽扣的主人是谁？"
"[2]/desc","牧野在意<font color='@1'>彩叶紧握的纽扣是谁的</font>。能够特定纽扣主人的<font color='@1'> @sl_b @sl_c </font>是什么？","[2]/desc","机翻辅助：

牧野在意<font color='@1'>彩叶紧握的纽扣是谁的</font>。能够特定纽扣主人的<font color='@1'> @sl_b @sl_c </font>是什么？

牧野很在意彩叶握着的纽扣的主人。与持有者的特定相连的<font color='@1'>是什么？</font><font color='@1'> @sl_b @sl_c </font>

牧野很在意彩叶紧握的那颗纽扣的主人。与锁定所有者相关的<font color='@1'>是什么？</font><font color='@1'> @sl_b @sl_c </font>"
"[2]/inference_help_text","为了解决牧野的疑问，需要<br><font color=@1>显示钮扣原本附着的衣服，以及衣服的主人</font><br>的线索。","[2]/inference_help_text","机翻辅助：

为了解决牧野的疑问，需要<br><font color=@1>显示钮扣原本附着的衣服，以及衣服的主人</font><br>的线索。

为了解决牧野的疑问，我们需要<br><font color=@1>有扣子的衣服和能证明那是谁的</font><br>线索。

要想解决牧野的疑问，就需要有线索。<br><font color=@1></font><br>"
"[3]/title","影山很可疑","[3]/title","机翻辅助：

影山很可疑

影山可疑"
