"source","target","id","developer_comments"
"[0]/title","从厨房走出来的歌叶","[0]/title","机翻辅助：

从厨房走出来的歌叶

从厨房出来的歌叶

从厨房出来的歌曲"
"[0]/desc","根据证词，<font color='@1'>[@sl_c]歌叶从厨房走了出来[/@sl_c]</font>。树也看见了，所以这个情报是正确的。","[0]/desc","机翻辅助：

<font color='@1'>[@sl_c]歌叶走出厨房[/@sl_c]</font>——这是她的证词。树也看见了，所以这个情报是正确的。

<font color='@1'>[@sl_c]歌叶作证说：“从厨房出来了。”。树也看到的这个信息是确实的。[/@sl_c]</font>

<font color='@1'>[@sl_c]歌叶作证说，她离开了厨房。树也看到了这个信息。[/@sl_c]</font>"
"[1]/title","贴着贴纸的西瓜消失了","[1]/title","机翻辅助：

贴着贴纸的西瓜消失了

贴着贴纸的西瓜不见了

贴着封条的西瓜不见了"
"[1]/desc","*树确认了放在客厅的四块西瓜，但<font color='@1'>[@sl_b]没有贴着贴纸的西瓜[/@sl_b]</font>。树自己看见了这个物证，所以是正确的。","[1]/desc","机翻辅助：

*树确认了客厅里的四块西瓜，但<font color='@1'>[@sl_b]没有贴着贴纸的西瓜[/@sl_b]</font>。树亲眼看到的这个物证是确凿的。

*树确认了客厅里的四片西瓜，但那里没有贴着标签的西瓜。树自己看到的这个物证是确凿的。<font color='@1'>[@sl_b][/@sl_b]</font>

*树确认了客厅里的四片西瓜，没有发现有贴纸的西瓜。树自己看到的这个物证是确凿无疑的。<font color='@1'>[@sl_b][/@sl_b]</font>"
"[2]/title","西瓜剩下五块","[2]/title","机翻辅助：

西瓜剩下五块

西瓜还剩五片

西瓜还剩了五片"
"[2]/desc","歌叶作证说，她偷吃之后<font color='@1'>[@sl_c]西瓜还剩下五块[/@sl_c]</font>。","[2]/desc","机翻辅助：

歌叶说她偷吃之后<font color='@1'>[@sl_c]西瓜还剩下五块[/@sl_c]</font>。这是她的证词。

歌叶作证说，自己吃下酒菜后，西瓜还剩五片。<font color='@1'>[@sl_c][/@sl_c]</font>

歌叶作证说，自己抓起西瓜吃了之后，还剩下五片西瓜。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[3]/title","彩叶看见的西瓜是四块 ","[3]/title","机翻辅助：

彩叶看见的西瓜是四块 

彩叶看到的西瓜有四片 

彩叶看到了四片西瓜"
"[3]/desc","彩叶作证说，她进厨房的时候，<font color='@1'>[@sl_c]只有四块西瓜[/@sl_c]</font>。","[3]/desc","机翻辅助：

彩叶说她进厨房的时候<font color='@1'>[@sl_c]只有四块西瓜[/@sl_c]</font>。这是她的证词。

他作证说，彩叶走进厨房时，只有四片西瓜。<font color='@1'>[@sl_c][/@sl_c]</font>

他说，彩叶进入厨房时，西瓜只有四片。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[4]/title","彩叶看见阳平走出厨房 ","[4]/title","机翻辅助：

彩叶看见阳平走出厨房 

看着走出厨房的阳平的彩叶 

彩叶看到阳平走出厨房"
"[4]/desc","彩叶作证说，她进厨房的时候，<font color='@1'>[@sl_c]和走出厨房的阳平[/@sl_c]</font>擦身而过。","[4]/desc","机翻辅助：

彩叶说她进厨房的时候<font color='@1'>[@sl_c]和走出厨房的阳平[/@sl_c]</font>擦身而过。这是她的证词。

彩叶作证说，进入厨房时，和从厨房出来的阳平擦肩而过。<font color='@1'>[@sl_c][/@sl_c]</font>

彩叶作证说，她走进厨房时，和从厨房出来的阳平擦肩而过。<font color='@1'>[@sl_c][/@sl_c]</font>"
"[5]/title","贴纸被切成两半的西瓜 ","[5]/title","机翻辅助：

贴纸被撕成一半的西瓜 

贴纸切成两半的西瓜"
"[5]/desc","彩叶在厨房的垃圾桶里发现了西瓜。西瓜皮上贴着<font color='@1'>[@sl_b]切成两半的贴纸[/@sl_b]</font>。贴纸上写着“美　西”。树也看见了这个物证，所以是正确的。","[5]/desc","机翻辅助：

彩叶在厨房的垃圾桶里发现西瓜。西瓜皮上贴着<font color='@1'>[@sl_b]切半的贴纸[/@sl_b]</font>。贴纸上写着“好吃”。树也看到这个物证，是铁证。

彩叶在厨房的垃圾桶里发现了西瓜。那个皮上贴着切成两半的贴纸。贴纸上写着<font color='@1'>[@sl_b]好吃[/@sl_b]</font>。树也看到的这个物证是确凿的。

彩叶在厨房的垃圾桶里发现了西瓜。那张皮上有<font color='@1'>[@sl_b]切成两半的贴纸[/@sl_b]</font>。贴纸上写着“马司”。树也看到了这个物证。"
"[6]/title","嘴边沾到东西的歌叶","[6]/title","机翻辅助：

嘴边沾到东西的歌叶

嘴边挂着什么的歌叶

嘴角挂着什么歌叶"
"[6]/desc","阳平作证说，他看到从厨房出来的<font color='@1'>[@sl_c]歌叶的嘴边沾到了什么东西[/@sl_c]</font>。但他似乎不记得具体是什么东西。","[6]/desc","机翻辅助：

阳平作证<font color='@1'>[@sl_c]歌叶的嘴边沾到东西[/@sl_c]</font>。但他似乎不记得具体是什么东西。

阳平作证说，从厨房出来的歌叶的嘴边有什么东西。那个具体是什么，好像不太清楚。<font color='@1'>[@sl_c][/@sl_c]</font>

阳平作证说，从厨房出来的歌叶嘴边沾了什么<font color='@1'>[@sl_c]。具体是什么，似乎并不清楚。[/@sl_c]</font>"
"[7]/title","看到西瓜被切成一半的阳平","[7]/title","机翻辅助：

看到西瓜被切成一半的阳平

看到贴纸断成两半的西瓜的阳平

阳平看到西瓜被切成两半"
