"source","target","id","developer_comments"
"balloon#bbf40e6b95ba70b14be2daf50f8c8d95","没错，[emb exp='tf.names.NPC.me']刚才说过找到[emb exp='tf.names.NPC.ryo']的事吧。","balloon#bbf40e6b95ba70b14be2daf50f8c8d95","机翻辅助：

没错，[emb exp='tf.names.NPC.me']刚才说过找到[emb exp='tf.names.NPC.ryo']的事吧。

没错，[emb exp='tf.names.NPC.me']发现[emb exp='tf.names.NPC.ryo']的故事，刚才已经说过了。

是的，[emb exp='tf.names.NPC.me']刚才也说过我找到[emb exp='tf.names.NPC.ryo']的故事吧。"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#28a4a4936bfae0ede0d80d3bc7d42b43","没错，[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起找到了[emb exp='tf.names.itsuki_p.ryo']。","balloon#28a4a4936bfae0ede0d80d3bc7d42b43","机翻辅助：

没错，[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起找到了[emb exp='tf.names.itsuki_p.ryo']。

对了，[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起找到了[emb exp='tf.names.itsuki_p.ryo']。"
"balloon#e93920bc2bec0573acc8f42b38564cf6","[emb exp='tf.names.NPC.me']知道哦，因为找到[emb exp='tf.names.NPC.ryo']的人就是我。","balloon#e93920bc2bec0573acc8f42b38564cf6","机翻辅助：

[emb exp='tf.names.NPC.me']知道哦，因为找到[emb exp='tf.names.NPC.ryo']的人就是我。

[emb exp='tf.names.NPC.me']知道，因为是我发现[emb exp='tf.names.NPC.ryo']的。

[emb exp='tf.names.NPC.me']知道，因为找到[emb exp='tf.names.NPC.ryo']的人是我。"
"balloon#4a24c9ec871cae778649d07d86b18bb8","咦？","balloon#4a24c9ec871cae778649d07d86b18bb8","机翻辅助：

咦？

啊？

诶？"
"balloon#90eef8cfbe67b366475713917d1c83a4","不对，正确来说是和[emb exp='tf.names.NPC.iroha']一起找到的。","balloon#90eef8cfbe67b366475713917d1c83a4","机翻辅助：

不对，正确来说是和[emb exp='tf.names.NPC.iroha']一起找到的。

不，准确地说是和[emb exp='tf.names.NPC.iroha']一起。"
"balloon#b69ddcb8ecf1c7bba948f97c69fbd7fa","因为我在捉迷藏开始的时间点经过，所以就加入了。","balloon#b69ddcb8ecf1c7bba948f97c69fbd7fa","机翻辅助：

因为我在捉迷藏开始的时间点经过，所以就加入了。

因为是在捉迷藏开始的时候路过的，所以请大家混合一下。

这是我在捉迷藏开始的时候路过的，让他和我混在一起。"
"balloon#169d7538db8e7f3849d3c2b8ecea0f0b","[font color=@3]从14:56到15:02[resetfont]为止，[font color=@3]帮助[emb exp='tf.names.NPC.iroha']当鬼[resetfont]的是……","balloon#169d7538db8e7f3849d3c2b8ecea0f0b","机翻辅助：

[font color=@3]从14:56到15:02[resetfont]为止，[font color=@3]帮助[emb exp='tf.names.NPC.iroha']当鬼[resetfont]的是……

[font color=@3]从14:56到15:02[resetfont][font color=@3]帮助[emb exp='tf.names.NPC.iroha']的鬼[resetfont]是。

[font color=@3]从14:56到15:02[resetfont]，帮[emb exp='tf.names.NPC.iroha']做鬼[font color=@3]的是。[resetfont]"
"balloon#71cda77098fcfe8215b3fd0e219c828d","不只是[emb exp='tf.names.NPC.ryo']，我也想找到[emb exp='tf.names.NPC.utaha']……","balloon#71cda77098fcfe8215b3fd0e219c828d","机翻辅助：

不只是[emb exp='tf.names.NPC.ryo']，我也想找到[emb exp='tf.names.NPC.utaha']……

不仅是[emb exp='tf.names.NPC.ryo']，我还想找到[emb exp='tf.names.NPC.utaha']……

不仅仅是[emb exp='tf.names.NPC.ryo']，我也想找到[emb exp='tf.names.NPC.utaha']……"
"balloon#d6f03d14960abb9ccd8bce1bdc3fc146","结果却演变成这种事态，让我非常遗憾。","balloon#d6f03d14960abb9ccd8bce1bdc3fc146","机翻辅助：

结果却演变成这种事态，让我非常遗憾。

结果变成了这样的事态，实在是太遗憾了。

结果变成了这样，我很遗憾。"
"balloon#c0ea65ace5831fc8fd36f4ea65d12915","[font color=@3]原来[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起当鬼[resetfont]啊。","balloon#c0ea65ace5831fc8fd36f4ea65d12915","机翻辅助：

[font color=@3]原来[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起当鬼[resetfont]啊。

[font color=@3][emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起做过鬼[resetfont]吗？

[font color=@3]原来[emb exp='tf.names.itsuki_p.NPC']和[emb exp='tf.names.itsuki_p.iroha']一起做鬼怪。[resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
