"source","target","id","developer_comments"
"balloon#b5311447262494bce8ca983f261a1a86","[emb exp='tf.names.itsuki.NPC']得票最多……","balloon#b5311447262494bce8ca983f261a1a86","机翻辅助：

[emb exp='tf.names.itsuki.NPC']得票最多……

[emb exp='tf.names.itsuki.NPC']是最多票吗……"
"balloon#92af2f275412a00d97061d7f7b76d3cd","只能怀疑[emb exp='tf.names.itsuki.NPC']了。","balloon#92af2f275412a00d97061d7f7b76d3cd","机翻辅助：

只能怀疑[emb exp='tf.names.itsuki.NPC']了。

已经只能怀疑[emb exp='tf.names.itsuki.NPC']了。

我只能怀疑[emb exp='tf.names.itsuki.NPC']了。"
"balloon#2ae55b128463fe7f5c01922606357ad2","[emb exp='tf.names.itsuki.NPC']，是你把西瓜……","balloon#2ae55b128463fe7f5c01922606357ad2","机翻辅助：

[emb exp='tf.names.itsuki.NPC']，是你把西瓜……

[emb exp='tf.names.itsuki.NPC']，你要西瓜……"
"balloon#07bd69c388c5eae844a633a1a54fdf07","[emb exp='tf.names.utaha.NPC']，你把西瓜藏到哪里去了？","balloon#07bd69c388c5eae844a633a1a54fdf07","机翻辅助：

[emb exp='tf.names.utaha.NPC']，你把西瓜藏到哪里去了？

喂[emb exp='tf.names.utaha.NPC']，消失的西瓜在哪里？"
"balloon#c36c5f46c2b5bd5ff3225e5867b4a068","到底在哪里啊……？","balloon#c36c5f46c2b5bd5ff3225e5867b4a068","机翻辅助：

到底在哪里啊……？

真的，在哪里呢……？

真的，不知道在哪里啊……？"
"balloon#04221b92d151f79f3c1aa42d879dd80c","别在意，全部忘掉吧！","balloon#04221b92d151f79f3c1aa42d879dd80c","机翻辅助：

别在意，全部忘掉吧！

不要在意，全部都忘掉吧！！

别在意，全部忘掉吧！！"
"balloon#8d8171eaac8627b8c561f4ead77bc592","可是，[emb exp='tf.names.iroha.NPC']为什么要这么做……？","balloon#8d8171eaac8627b8c561f4ead77bc592","机翻辅助：

可是，[emb exp='tf.names.iroha.NPC']为什么要这么做……？

但是为什么，[emb exp='tf.names.iroha.NPC']……？

但是为什么[emb exp='tf.names.iroha.NPC']……？"
"balloon#dc1670b459dae8e114f0fd10cfaaa9cb","够了，[emb exp='tf.names.NPC.me']就是凶手。","balloon#dc1670b459dae8e114f0fd10cfaaa9cb","机翻辅助：

够了，[emb exp='tf.names.NPC.me']就是凶手。

算了吧，[emb exp='tf.names.NPC.me']就是犯人。

算了，[emb exp='tf.names.NPC.me']承认是我干的。"
"balloon#a0183e37b53f96af1247b2ea0158a0f8","好了，大家来吃新的西瓜吧。","balloon#a0183e37b53f96af1247b2ea0158a0f8","机翻辅助：

好了，大家来吃新的西瓜吧。

来吧，大家吃新西瓜吧。

来，大家吃新西瓜吧。"
"balloon#45391426d9e65099afe9c86447b83c4a","[emb exp='tf.names.itsuki.NPC']面不改色。","balloon#45391426d9e65099afe9c86447b83c4a","机翻辅助：

[emb exp='tf.names.itsuki.NPC']面不改色。

[emb exp='tf.names.itsuki.NPC']的脸色一点也没变。"
"balloon#c248c6591be8b15e3bda55a14984e325","这样的结局，真的是正确的吗……？","balloon#c248c6591be8b15e3bda55a14984e325","机翻辅助：

这样的结局，真的是正确的吗……？

这个结局，真的正确吗……？"
"message10#bfe788fb3069bc63ad1aead6a7bed2bd","树他们选了[font color=@1]千世[resetfont]当犯人。
但是直到最后，都没有找到千世是犯人的证据。","message10#bfe788fb3069bc63ad1aead6a7bed2bd","机翻辅助：

树他们选了[font color=@1]千世[resetfont]当犯人。
但是直到最后，都没有找到千世是犯人的证据。

树等人将千世[font color=@1]选为犯人。[resetfont]但是到最后也没有找到千世就是凶手的证据。


树木们选择了千世为犯人。[font color=@1]但直到最后都没有发现千世是犯人的证据。[resetfont]"
"message10#2cf732428c689ebbd7288492b891617c","树就这样在无法和大家打成一片的情况下，度过了
岛上的剩余日子。","message10#2cf732428c689ebbd7288492b891617c","机翻辅助：

树就这样在无法和大家打成一片的情况下，度过了
岛上的剩余日子。

然后树，就这样没能和大家融洽地度过了在岛上剩下的日子。


然后，树无法和大家融洽地度过了在岛上剩下的日子。"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_歌葉","歌叶","speaker_歌葉","机翻辅助：

歌叶"
"speaker_陽平","阳平","speaker_陽平","机翻辅助：

阳平"
"speaker_彩葉","彩叶","speaker_彩葉","机翻辅助：

彩叶"
