"source","target","id","developer_comments"
"text#074f170bcd68c9a56a1071d687d0e912","ただの怪しい少年だと思っていたけど、ここまで調べあげていたなんて……","text#074f170bcd68c9a56a1071d687d0e912","sakura_ryo_1990"
"text#bbba570d3a68dc3c49413ec6231d9675","君には驚かされたよ。","text#bbba570d3a68dc3c49413ec6231d9675","亮"
"text#e883e7f56c19754a20d8072dfa0bbc76","僕だけじゃ、絶対にここまでたどり着けなかった。","text#e883e7f56c19754a20d8072dfa0bbc76","亮"
"text#dbb113eebb7df26fe3a6c8896790f917","そう言っていただけて、嬉しいです。","text#dbb113eebb7df26fe3a6c8896790f917","amazawa_itsuki"
"text#452caf376577e63a9ff6e7fe220856a2","本当に、感謝しているんだ。","text#452caf376577e63a9ff6e7fe220856a2","sakura_ryo_1990"
"text#46ddc6436711e4ddd831972ec4b8162b","しかし……君とは初対面だったよね？","text#46ddc6436711e4ddd831972ec4b8162b","亮"
"text#5578c6794b63b31eb9857fb77db5c3c5","どうにも、初めて会ったような気がしないんだ。","text#5578c6794b63b31eb9857fb77db5c3c5","亮"
"text#cee93c768c2fd8ea16f743e8e7aeb6d0","もしかして、僕が忘れているだけで会ったことがあるのかな？","text#cee93c768c2fd8ea16f743e8e7aeb6d0","亮"
"text#f1c6b6f761f22859e85a3f444cc43c4e","いいえ、初対面ですよ。","text#f1c6b6f761f22859e85a3f444cc43c4e","amazawa_itsuki"
"text#e899724ae500a5d3ca5a8ed24e92c4eb","……ずっと気になっていたんだけど、君は歌葉たちのことを知っていた様子だ。","text#e899724ae500a5d3ca5a8ed24e92c4eb","sakura_ryo_1990"
"text#e61eb2b0dce256692cd65d500ba28785","もしかして、久美子のことも？","text#e61eb2b0dce256692cd65d500ba28785","亮"
"text#3f68a5fdaad53f8064ca1632674436c1","下手に嘘をつくと、ボロが出そうだけど……[l]
本当のことを言うわけにはいかない、知らないフリをしよう。","text#3f68a5fdaad53f8064ca1632674436c1",""
"text#13598d29474cb53c6c143d6c499da9a7","いえ、知りませんよ。","text#13598d29474cb53c6c143d6c499da9a7","amazawa_itsuki"
"text#66a3f53ad4b6ad15cb1837737da946a4","……『久美子さんって誰のことですか？』","text#66a3f53ad4b6ad15cb1837737da946a4","亮"
"text#3b277bec53c761ecdfd5d64cf77b497c","とは、ならないんだね。","text#3b277bec53c761ecdfd5d64cf77b497c","亮"
"text#63e725aa59c6709c5a8c283ae6c7bd4f","ええっ、し、知りませんよ！[l]
久美子さんって誰のことですか、ははっ……。","text#63e725aa59c6709c5a8c283ae6c7bd4f","amazawa_itsuki"
"text#e72059379eb2872697cccd395fdff114","やれやれ、僕は君を信じてもいいと思い始めていたんだけどね。","text#e72059379eb2872697cccd395fdff114","sakura_ryo_1990"
"text#b0c68464a4e194d31278e5db0379aa95","仕方ない、詮索されたくないならこれ以上は踏み込まないでおくよ。","text#b0c68464a4e194d31278e5db0379aa95","亮"
"text#5825078ee4b27c13b925ec4567bd52d2","わっ！？","text#5825078ee4b27c13b925ec4567bd52d2",""
"text#59abe39c8d76938293eda248d8f58eab","危なかった……[l]やっぱりどうしても嘘をつくのは難しいな。[l]
僕はこの時代に、いてはいけない存在だ。","text#59abe39c8d76938293eda248d8f58eab",""
"text#42be56f91cd140a575e275cb8148b26d","はやく歌葉を助けて、元の時代へ帰ろう……[l]それが一番だ。","text#42be56f91cd140a575e275cb8148b26d",""
"speaker_亮","亮","speaker_亮",""
